language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
fuku1243,y,a,-,s,-,-,-,-,-,-,-,-,-,u,-,n,-,-,-,a,-,-,-,-,-,u,-
send1240,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,N,-,-,-,a,s,-,-,-,-,u,-
yama1262,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,d,Z,i,k,a,-,-,-,-,-,u,-
akit1240,-,-,-,s,-,-,-,-,-,-,-,-,-,o,N,d,-,-,-,a,t,-,-,e,r,u,-
tsug1237,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,g,-,-,-,a,s,-,-,-,-,u,-
kese1237,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,N,-,-,-,a,s,-,-,-,-,u,-
izum1237,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,d,-,-,-,a,t,-,-,e,-,-,-
hach1239,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,d,-,-,-,a,t,-,-,e,r,u,-
saga1265,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,s,-,-,-,-,-,-,-,-,-,u,-
nort2935,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,y,-,-,-,a,s,-,-,-,-,u,-
