language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
ishi1240,7,u,y,a,N,-,-,t,S,-,u,-,-,-,-,-,-
take1256,-,u,-,-,y,a,-,d,z,-,a,-,-,-,-,-,-
hate1238,7,u,y,a,N,-,-,t,S,-,u,-,-,-,-,-,-
naze1238,-,-,-,-,n,i,3,d,Z,i,3,-,-,N,-,-,-
okin1244,-,-,-,-,7,e,N,t,S,-,u,-,-,-,-,-,-
yona1241,-,u,y,a,N,-,-,t,-,-,u,-,-,-,-,-,-
miya1260,-,-,-,-,-,-,-,-,y,-,u,m,u,n,u,-,-
irab1238,-,-,-,-,-,-,-,-,y,-,u,m,u,n,u,-,-
tara1319,-,-,-,-,-,-,-,-,-,-,-,w,e,d,a,-,-
ikem1235,-,-,-,-,-,-,-,-,y,-,u,m,u,n,u,-,-
chik1251,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
kuma1281,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
naga1405,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
miya1258,-,-,-,-,5,e,-,d,z,-,u,m,-,-,i,-,-
oita1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
toky1238,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
yama1263,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
hokk1243,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
gifu1238,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
gifu1238,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
shiz1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
gunm1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
chic1269,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
toch1258,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
kana1290,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
iyob1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
tott1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
miee1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
kaga1258,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
toku1245,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
kyot1238,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
osak1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
waka1279,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
shig1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
kobe1244,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
okay1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
yama1261,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
fuku1241,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
kana1289,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
naga1408,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
hiro1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
ibar1242,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
chib1248,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
hata1244,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
toya1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
niig1237,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
fuku1243,-,-,-,-,n,e,N,d,Z,-,u,m,-,-,i,-,-
send1240,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
yama1262,-,-,-,-,n,e,N,d,Z,-,i,m,-,-,i,-,-
akit1240,-,-,-,-,n,e,N,d,Z,-,i,m,-,-,i,-,-
tsug1237,-,-,-,-,n,e,N,d,z,-,u,m,-,-,i,-,-
kese1237,-,-,-,-,n,e,N,d,z,-,u,m,-,-,i,-,-
izum1237,-,-,-,-,n,e,-,d,Z,-,-,-,-,-,i,N,-
hach1239,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,m,e
saga1265,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
nort2935,-,-,-,-,n,e,-,d,z,-,u,N,-,-,-,-,-
oldj1239,-,-,-,-,n,e,-,d,z,-,u,m,-,-,i,-,-
