language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
ishi1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,z,i,-,3,-,-,-
take1256,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,Z,i,-,-,-,-,-
hate1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,N,-,-,-,-,-,-
naze1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,z,i,-,3,-,-,-
okin1244,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,Z,i,-,-,-,-,-
yona1241,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,N,-,-,-,-,-,-
miya1260,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,z,i,-,3,-,-,-
irab1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,z,i,-,3,-,-,-
tara1319,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,z,i,-,3,-,-,-
ikem1235,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,d,z,i,-,3,-,-,-
chik1251,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
naga1405,-,-,-,-,-,-,-,-,5,-,-,-,-,-,o,-,b,-,-,o,-,-,-
miya1258,u,t,S,-,-,i,N,-,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
oita1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
toky1238,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
yama1263,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
hokk1243,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
gifu1238,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
gifu1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,n,e,e
shiz1237,-,-,-,-,-,-,-,-,k,a,-,s,-,-,-,-,-,-,-,a,N,-,-
gunm1237,-,-,-,-,-,-,-,-,5,-,-,-,-,-,o,-,b,-,-,o,-,-,-
chic1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,-,k,a,-,-,-
toch1258,-,-,-,-,-,-,-,-,k,a,t,S,-,-,-,-,-,-,-,a,N,-,-
kana1290,-,-,-,-,-,o,7,-,k,a,t,S,-,-,-,-,-,-,-,a,N,-,-
iyob1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,n,-,-,a,i,-,-
tott1237,-,-,-,-,-,o,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-
miee1237,u,t,S,i,n,o,-,-,k,-,-,-,-,-,a,-,n,-,-,a,i,-,-
kaga1258,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,n,-,-,a,i,-,-
toku1245,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
