language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ishi1240,m,-,-,i,-,S,a,N,-,-,-,-,-,-,-,-
take1256,m,-,-,i,-,s,a,N,-,-,-,-,-,-,-,-
hate1238,m,-,-,e,-,s,a,h,-,-,a,-,N,-,-,-
naze1238,m,-,-,i,-,S,a,N,-,-,-,-,-,-,-,-
okin1244,m,-,-,i,-,S,e,N,-,-,-,-,-,-,-,-
yona1241,-,-,-,a,-,t,a,r,-,-,a,s,a,N,-,-
miya1260,m,i,i,3,-,k,a,i,-,-,3,-,-,-,-,-
irab1238,m,i,-,3,-,k,a,l,-,-,-,-,-,-,-,-
tara1319,m,i,-,3,-,S,a,l,-,-,-,-,-,-,-,-
ikem1235,m,-,-,i,-,k,a,i,-,-,-,-,-,-,-,-
chik1251,-,-,-,a,-,t,a,r,-,-,a,S,i,k,-,a
kuma1281,-,-,-,a,-,t,a,r,-,-,a,S,i,k,-,a
naga1405,-,-,-,a,-,t,a,r,-,-,a,S,i,k,-,a
miya1258,5,-,-,i,N,t,o,n,-,-,a,-,-,-,-,-
oita1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
toky1238,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
yama1263,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
hokk1243,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
gifu1238,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
gifu1238,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
shiz1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
gunm1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
chic1269,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
toch1258,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
kana1290,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
iyob1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
tott1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
miee1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
kaga1258,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
toku1245,-,-,-,-,-,s,a,r,-,-,a,-,-,-,-,-
kyot1238,-,-,-,-,-,s,a,r,-,-,a,-,-,-,-,-
osak1237,-,-,-,-,-,s,a,r,-,-,a,-,-,-,-,-
waka1279,-,-,-,-,-,s,a,r,-,-,a,-,-,-,-,-
shig1237,-,-,-,-,-,s,a,r,-,-,a,-,-,-,-,-
kobe1244,-,-,-,-,-,s,a,r,-,-,a,-,-,-,-,-
okay1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
yama1261,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
fuku1241,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
kana1289,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
naga1408,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
hiro1237,5,-,-,i,-,n,a,-,-,-,-,-,-,-,-,-
ibar1242,-,-,-,a,-,d,a,r,-,-,a,S,i,-,-,e
chib1248,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
hata1244,-,-,-,-,-,s,a,r,-,-,a,-,-,-,-,-
toya1237,-,-,-,a,7,t,a,r,-,-,a,S,i,-,-,-
niig1237,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
fuku1243,-,-,-,a,-,d,a,r,-,-,a,S,i,-,-,-
send1240,-,-,-,a,-,t,a,r,-,-,a,s,u,-,-,-
yama1262,-,-,-,a,7,d,a,r,-,-,a,S,i,-,-,e
akit1240,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
tsug1237,-,-,-,a,-,t,a,r,-,-,a,s,u,-,-,-
kese1237,-,-,-,a,-,d,a,r,-,-,a,s,u,-,-,-
izum1237,-,-,-,-,-,s,a,r,a,n,a,-,-,-,-,-
hach1239,-,-,-,a,-,d,a,r,-,-,a,S,i,k,y,a
saga1265,-,-,-,a,-,t,a,r,-,-,a,S,i,k,-,a
nort2935,-,-,-,-,-,-,-,-,-,-,-,5,i,k,-,e
oldj1239,-,-,-,a,-,t,a,r,-,-,a,S,i,-,-,-
