language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
take1256,-,n,-,-,-,u,-,S,-,i,-
naze1238,k,y,-,-,-,a,-,S,-,i,-
okin1244,-,t,-,-,-,a,t,S,-,i,-
miya1260,-,n,-,-,-,o,-,S,-,i,-
irab1238,-,n,a,-,-,u,-,S,-,i,-
tara1319,-,n,a,-,-,u,-,S,-,i,-
ikem1235,i,N,-,-,-,-,-,S,-,i,-
chik1251,-,d,-,-,-,o,-,g,-,e,N
kuma1281,-,d,-,-,-,o,-,-,-,-,-
naga1405,-,d,-,-,-,o,-,g,-,e,N
miya1258,-,d,-,-,-,o,N,g,-,e,-
oita1237,-,d,-,-,-,o,-,-,-,-,-
toky1238,-,d,-,-,-,o,-,-,-,-,-
yama1263,-,d,-,-,-,o,-,-,-,-,-
hokk1243,-,d,-,-,-,o,-,-,-,-,-
gifu1238,-,d,-,-,-,o,-,-,-,-,-
gifu1238,-,d,o,d,z,o,-,-,-,-,-
shiz1237,-,d,-,-,-,o,-,-,-,-,-
gunm1237,-,d,-,-,-,o,-,-,-,-,-
chic1269,-,d,-,-,-,o,-,-,-,-,-
toch1258,-,d,-,-,-,o,-,-,-,-,-
kana1290,-,d,-,-,-,o,-,-,-,-,-
iyob1237,-,d,-,-,-,o,-,-,-,-,-
tott1237,-,d,-,-,-,o,-,g,a,i,-
miee1237,-,d,-,-,-,o,-,-,-,-,-
kaga1258,-,d,-,-,-,o,-,-,-,-,-
toku1245,-,d,-,-,-,o,-,-,-,-,-
kyot1238,-,d,-,-,-,o,-,n,a,i,-
osak1237,-,d,-,-,-,o,-,n,a,i,-
waka1279,-,d,-,-,-,o,-,-,-,-,-
shig1237,-,d,-,-,-,o,-,-,-,-,-
kobe1244,-,d,-,-,-,o,-,-,-,-,-
okay1237,-,d,-,-,-,o,-,n,-,e,-
yama1261,-,d,-,-,-,o,-,n,-,e,-
fuku1241,-,d,-,-,-,o,-,-,-,-,-
kana1289,-,d,-,-,-,o,-,-,-,-,-
naga1408,-,d,-,-,-,o,-,-,-,-,-
hiro1237,-,d,-,-,-,o,-,-,-,-,-
ibar1242,-,d,-,-,-,o,-,-,-,-,-
chib1248,-,d,-,-,-,o,-,-,-,-,-
hata1244,N,d,-,-,-,o,-,-,-,-,-
toya1237,-,d,-,-,-,o,-,-,-,-,-
niig1237,-,d,-,-,-,o,-,-,-,-,-
fuku1243,-,d,-,-,-,o,-,-,-,-,-
send1240,-,d,-,-,-,o,-,-,-,-,-
yama1262,-,d,-,-,-,o,-,-,-,-,-
akit1240,-,d,-,-,-,o,-,-,-,-,-
tsug1237,-,d,-,-,-,o,-,-,-,-,-
kese1237,-,d,-,-,-,o,-,-,-,-,-
izum1237,-,d,-,-,-,o,-,g,-,e,-
hach1239,-,d,-,-,-,o,-,g,-,o,N
saga1265,-,d,-,-,-,o,-,g,y,a,N
nort2935,-,d,-,-,-,o,-,g,-,e,N
oldj1239,i,k,-,-,-,a,-,n,-,i,-
