language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ishi1240,-,m,u,s,-,u,-,b,-,i,-,3,-
take1256,-,m,u,s,-,u,-,b,-,-,-,u,N
hate1238,-,m,u,s,i,3,-,p,-,-,-,u,N
naze1238,-,-,-,m,-,a,k,y,-,-,-,u,N
okin1244,-,-,-,k,-,u,N,b,-,-,-,u,N
yona1241,N,m,a,-,-,N,-,k,-,-,-,i,-
miya1260,-,-,-,s,i,3,-,m,a,i,-,3,-
irab1238,-,-,-,s,i,3,-,m,-,-,-,a,l
tara1319,-,m,u,s,i,3,-,b,-,i,-,3,-
ikem1235,-,-,-,s,i,3,-,m,a,-,-,i,-
chik1251,-,-,-,k,-,i,-,b,-,i,r,u,-
kuma1281,-,-,-,k,-,u,-,b,-,i,r,u,-
naga1405,-,m,u,s,-,u,-,b,-,-,-,u,-
miya1258,-,-,-,-,-,-,-,y,-,-,-,u,-
oita1237,-,-,-,k,-,u,-,b,-,i,r,u,-
toky1238,-,m,u,s,-,u,-,b,-,-,-,u,-
yama1263,-,m,u,s,-,u,-,b,-,-,-,u,-
hokk1243,-,m,u,s,-,u,-,b,-,-,-,u,-
gifu1238,-,m,u,s,-,u,-,b,-,-,-,u,-
gifu1238,-,m,u,s,-,u,-,b,-,-,-,u,-
shiz1237,-,m,u,s,-,u,-,b,-,-,-,u,-
gunm1237,-,m,u,s,-,u,-,b,-,-,-,u,-
chic1269,-,m,u,s,-,u,-,b,-,-,-,u,-
toch1258,-,m,u,s,-,u,-,b,-,-,-,u,-
kana1290,-,m,u,s,-,u,-,b,-,-,-,u,-
iyob1237,-,m,u,s,-,u,-,b,-,-,-,u,-
tott1237,-,m,u,s,-,u,-,b,-,-,-,u,-
miee1237,-,m,u,s,-,u,-,b,-,-,-,u,-
kaga1258,-,-,-,y,-,u,-,w,a,e,r,u,-
toku1245,-,m,u,s,-,u,-,b,-,-,-,u,-
kyot1238,-,m,u,s,-,u,-,b,-,-,-,u,-
osak1237,-,m,u,s,-,u,-,b,-,-,-,u,-
waka1279,-,m,u,s,-,u,-,b,-,-,-,u,-
shig1237,-,m,u,s,-,u,-,b,-,-,-,u,-
kobe1244,-,m,u,s,-,u,-,b,-,-,-,u,-
okay1237,-,m,u,s,-,u,-,b,-,-,-,u,-
yama1261,-,-,-,k,-,i,-,b,-,i,r,u,-
fuku1241,-,m,u,s,-,u,-,b,-,-,-,u,-
kana1289,-,m,u,s,-,u,-,b,-,-,-,u,-
naga1408,-,m,o,s,-,u,-,b,-,-,-,u,-
hiro1237,-,-,-,-,-,-,-,y,-,-,-,u,-
ibar1242,-,m,u,s,-,u,-,b,-,-,-,u,-
chib1248,-,-,-,S,-,i,-,b,-,a,r,u,-
hata1244,-,-,-,S,-,i,-,m,-,e,r,u,-
toya1237,-,m,u,s,-,u,-,b,-,-,-,u,-
niig1237,-,m,u,s,-,u,-,b,-,-,-,u,-
fuku1243,-,m,u,s,-,u,-,b,-,-,-,u,-
send1240,-,m,u,s,-,u,N,b,-,-,-,u,-
yama1262,-,m,u,S,-,i,N,b,-,-,-,u,-
akit1240,-,m,u,S,-,i,N,b,-,-,-,u,-
tsug1237,-,m,u,s,-,u,N,b,-,-,-,u,-
kese1237,-,m,u,s,-,u,-,b,-,-,-,u,-
izum1237,-,-,-,-,-,o,-,w,-,a,-,e,-
hach1239,-,m,u,s,-,u,-,b,-,-,-,u,-
saga1265,-,m,u,s,-,u,-,b,-,-,-,u,-
nort2935,-,-,-,k,-,i,-,b,-,-,-,i,7
oldj1239,-,m,u,s,-,u,-,b,-,-,-,u,-
