language,x1,x2,x3,x4,x5,x6,x7
ishi1240,7,i,-,S,i,-,-
take1256,-,i,-,S,i,-,-
hate1238,7,i,-,S,i,-,-
naze1238,-,i,-,s,i,-,3
okin1244,-,i,-,S,i,-,-
yona1241,-,i,t,S,i,-,-
miya1260,-,i,-,s,i,-,3
irab1238,-,i,-,s,i,-,3
tara1319,-,i,-,S,i,-,-
ikem1235,-,i,-,s,i,-,3
chik1251,-,i,-,S,i,-,-
kuma1281,-,i,-,S,i,-,-
naga1405,-,i,-,S,i,-,-
miya1258,-,i,-,S,i,-,-
oita1237,-,i,-,S,i,-,-
toky1238,-,i,-,S,i,-,-
yama1263,-,i,-,S,i,-,-
hokk1243,-,i,-,S,i,-,-
gifu1238,-,i,-,S,i,n,a
gifu1238,-,i,-,S,i,n,a
shiz1237,-,i,-,S,i,-,-
gunm1237,-,i,-,S,i,-,-
chic1269,-,i,-,S,i,-,-
toch1258,-,i,-,S,i,-,-
kana1290,-,i,-,S,i,-,-
iyob1237,-,i,-,S,i,-,-
tott1237,-,i,-,S,i,-,-
miee1237,-,i,-,S,i,-,-
kaga1258,-,i,-,S,i,-,-
toku1245,-,i,-,S,i,-,-
kyot1238,-,i,-,S,i,-,-
osak1237,-,i,-,S,i,-,-
waka1279,-,i,-,S,i,-,-
shig1237,-,i,-,S,i,-,-
kobe1244,-,i,-,S,i,-,-
okay1237,-,i,-,S,i,-,-
yama1261,-,i,-,S,i,-,-
fuku1241,-,i,-,S,i,-,-
kana1289,-,i,-,S,i,-,-
naga1408,-,e,-,S,i,-,-
hiro1237,-,i,-,S,i,-,-
ibar1242,-,e,-,S,i,-,-
chib1248,-,i,-,S,i,-,-
hata1244,-,i,-,S,i,-,-
toya1237,-,i,-,S,i,-,-
niig1237,-,e,-,S,i,-,-
fuku1243,-,i,-,S,i,-,-
send1240,-,e,-,s,u,-,-
yama1262,-,e,-,S,i,-,-
akit1240,-,e,-,S,i,-,-
tsug1237,-,e,-,s,u,-,-
kese1237,-,e,-,s,u,-,-
izum1237,-,e,-,S,i,-,-
hach1239,-,i,-,S,i,-,-
saga1265,-,i,-,S,i,-,-
nort2935,-,i,-,S,-,-,-
oldj1239,-,i,-,S,i,-,-
