language,x1,x2,x3,x4,x5,x6
ishi1240,b,u,t,S,i,-
take1256,b,u,t,S,i,-
hate1238,b,u,t,s,i,3
naze1238,k,u,t,S,i,-
okin1244,k,u,t,S,i,-
yona1241,-,-,t,7,i,-
miya1260,k,u,t,s,i,3
irab1238,k,u,t,s,i,3
tara1319,k,u,t,s,i,3
ikem1235,k,u,t,s,i,3
chik1251,k,u,t,S,i,-
kuma1281,k,u,t,S,i,-
naga1405,k,u,t,S,i,-
miya1258,k,u,t,S,i,-
oita1237,k,u,t,S,i,-
toky1238,k,u,t,S,i,-
yama1263,k,u,t,S,i,-
hokk1243,k,u,t,S,i,-
gifu1238,k,u,t,S,i,-
gifu1238,k,u,t,S,i,-
shiz1237,k,u,t,S,i,-
gunm1237,k,u,t,S,i,-
chic1269,k,u,t,S,i,-
toch1258,k,u,t,S,i,-
kana1290,k,u,t,S,i,-
iyob1237,k,u,t,S,i,-
tott1237,k,u,t,S,i,-
miee1237,k,u,t,S,i,-
kaga1258,k,u,t,S,i,-
toku1245,k,u,t,S,i,-
kyot1238,k,u,t,S,i,-
osak1237,k,u,t,S,i,-
waka1279,k,u,t,S,i,-
shig1237,k,u,t,S,i,-
kobe1244,k,u,t,S,i,-
okay1237,k,u,t,S,i,-
yama1261,k,u,t,S,i,-
fuku1241,k,u,t,S,i,-
kana1289,k,u,t,S,i,-
naga1408,k,u,t,S,i,-
hiro1237,k,u,t,S,i,-
ibar1242,k,u,t,S,i,-
chib1248,k,u,t,S,i,-
hata1244,k,u,t,S,i,-
toya1237,k,u,t,S,i,-
niig1237,k,u,t,S,i,-
fuku1243,k,u,d,Z,i,-
send1240,k,u,t,s,u,-
yama1262,k,u,t,S,i,-
akit1240,k,u,d,Z,i,-
tsug1237,k,u,d,z,u,-
kese1237,k,u,d,z,u,-
izum1237,k,u,t,S,i,-
hach1239,k,u,t,S,i,-
saga1265,k,u,t,S,i,-
nort2935,k,u,7,-,-,-
oldj1239,k,u,t,-,i,-
