language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
ishi1240,k,u,-,s,-,u,-,-,-,-,-,-,-,-,-,-,-,-
take1256,k,u,-,S,-,i,-,-,-,n,a,k,-,-,-,a,-,-
hate1238,-,i,-,S,-,i,-,-,-,n,a,g,-,-,-,a,-,-
naze1238,-,-,-,-,-,-,-,-,-,-,-,k,u,s,i,3,-,-
okin1244,-,-,-,-,-,-,-,-,-,n,a,g,-,-,-,a,n,i
yona1241,k,u,t,S,7,i,-,b,u,n,-,-,-,-,-,i,-,-
miya1260,k,u,-,s,-,i,-,-,-,-,-,-,-,-,-,3,-,-
irab1238,k,u,-,N,-,n,-,-,-,-,-,-,-,-,-,i,-,-
tara1319,k,u,-,s,-,i,3,b,u,n,-,-,-,-,-,i,-,-
ikem1235,k,u,-,N,-,m,-,-,-,-,-,-,-,-,-,i,-,-
chik1251,-,-,-,S,-,e,-,-,-,n,a,k,-,-,-,a,-,-
kuma1281,-,-,-,-,-,-,-,-,-,-,-,g,o,t,y,a,-,-
naga1405,-,-,-,S,-,e,-,-,-,n,a,k,-,-,-,a,-,-
miya1258,-,-,-,S,-,e,-,-,-,n,a,k,-,-,-,a,-,-
oita1237,-,-,-,S,-,e,-,-,-,n,a,k,-,-,-,a,-,-
toky1238,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
yama1263,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
hokk1243,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
gifu1238,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
gifu1238,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
shiz1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
gunm1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
chic1269,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
toch1258,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
kana1290,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
iyob1237,-,-,-,s,-,e,-,-,-,N,-,g,-,-,-,o,-,-
tott1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
miee1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
kaga1258,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
toku1245,-,-,-,S,-,e,-,-,-,n,a,k,-,-,-,a,-,-
kyot1238,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
osak1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
waka1279,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
shig1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
kobe1244,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
okay1237,-,-,-,S,-,e,-,-,-,n,-,-,-,-,-,a,-,-
yama1261,-,-,-,s,-,e,-,-,-,n,-,-,-,-,-,a,-,-
fuku1241,-,-,-,S,-,e,-,-,-,n,a,g,-,-,-,a,-,-
kana1289,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
naga1408,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
hiro1237,-,-,-,s,-,e,-,-,-,n,-,-,-,-,-,a,-,-
ibar1242,-,-,-,S,-,e,-,-,-,n,a,g,-,-,-,a,-,-
chib1248,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
hata1244,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
toya1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
niig1237,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
fuku1243,-,-,-,S,-,e,-,-,-,n,a,g,-,-,-,a,-,-
send1240,-,-,-,S,-,e,-,-,-,n,a,g,-,-,-,a,-,-
yama1262,-,-,-,h,-,e,-,-,-,n,a,g,-,-,-,a,-,-
akit1240,-,-,-,h,-,e,-,-,-,n,a,g,-,-,-,a,-,-
tsug1237,-,-,-,h,-,e,-,-,-,n,a,g,-,-,-,a,-,-
kese1237,-,-,-,s,-,e,-,-,-,n,a,g,-,-,-,a,-,-
izum1237,-,-,-,S,-,e,-,-,-,n,-,-,-,-,-,a,-,-
hach1239,-,-,-,h,-,e,-,-,-,d,a,k,-,-,-,a,-,-
saga1265,-,-,-,S,-,e,-,-,-,n,-,-,-,-,-,a,-,-
nort2935,-,-,-,s,-,e,-,-,-,n,a,k,-,-,-,a,-,-
oldj1239,-,-,-,s,-,e,-,-,-,-,-,-,-,-,-,-,-,-
