language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ishi1240,-,-,-,n,a,N,g,-,-,i,r,u,N
take1256,-,-,-,n,a,N,g,-,-,-,-,u,N
hate1238,-,-,-,n,a,N,g,-,-,i,r,u,N
naze1238,-,-,-,n,a,-,g,-,-,-,y,u,N
okin1244,-,-,-,n,a,-,g,-,-,-,-,i,N
yona1241,-,-,-,n,a,-,N,-,-,i,-,-,-
miya1260,-,-,-,t,-,-,-,-,-,i,-,3,-
irab1238,-,-,-,t,e,-,-,-,-,i,v,u,-
tara1319,-,-,-,y,a,-,-,-,-,-,l,-,-
ikem1235,-,-,-,y,a,-,-,-,-,i,-,-,-
chik1251,-,-,-,n,a,-,g,-,-,u,r,u,-
kuma1281,-,-,-,n,a,-,g,-,-,u,r,u,-
naga1405,-,-,-,n,a,-,g,-,-,u,r,u,-
miya1258,-,-,-,n,a,-,g,-,-,u,r,u,-
oita1237,-,-,-,n,a,-,g,-,-,u,r,u,-
toky1238,-,-,-,n,a,-,N,-,-,e,r,u,-
yama1263,-,-,-,n,a,-,N,-,-,e,r,u,-
hokk1243,-,-,-,n,a,-,N,-,-,e,r,u,-
gifu1238,-,-,-,n,a,-,N,-,-,e,r,u,-
gifu1238,-,-,-,n,a,-,g,-,-,e,r,u,-
shiz1237,-,-,-,n,a,-,N,-,-,e,r,u,-
gunm1237,-,-,-,n,a,-,g,-,-,e,r,u,-
chic1269,-,-,-,n,a,-,g,-,-,e,r,u,-
toch1258,-,-,-,n,a,-,N,-,-,e,r,u,-
kana1290,-,-,-,h,o,-,7,-,p,o,r,u,-
iyob1237,-,-,-,n,a,-,g,-,-,e,r,u,-
tott1237,-,-,-,n,a,-,g,-,-,e,r,u,-
miee1237,-,-,-,-,-,-,h,-,-,o,r,u,-
kaga1258,-,-,-,-,-,-,h,-,-,o,r,u,-
toku1245,-,-,-,-,-,-,h,-,-,o,r,u,-
kyot1238,-,-,-,-,-,-,h,-,-,o,r,u,-
osak1237,-,-,-,-,-,-,h,-,-,o,r,u,-
waka1279,-,-,-,-,-,-,h,-,-,o,r,u,-
shig1237,-,-,-,-,-,-,h,o,k,o,r,u,-
kobe1244,-,-,-,-,-,-,h,-,-,o,r,u,-
okay1237,-,-,-,-,-,-,h,-,-,o,r,u,-
yama1261,-,-,-,n,a,-,g,-,-,e,r,u,-
fuku1241,-,-,-,-,-,-,h,-,-,o,r,u,-
kana1289,-,-,-,n,a,-,N,-,-,e,r,u,-
naga1408,-,-,-,n,a,-,N,-,-,e,r,u,-
hiro1237,-,-,-,-,-,-,h,-,-,o,r,u,-
ibar1242,b,u,N,n,a,-,N,-,-,e,r,u,-
chib1248,-,-,-,n,a,-,g,-,-,e,r,u,-
hata1244,-,-,-,-,-,-,h,-,-,o,r,u,-
toya1237,-,-,-,n,a,-,N,-,-,e,r,u,-
niig1237,h,o,N,n,a,-,g,-,-,e,r,u,-
niig1237,h,o,N,n,a,-,g,-,-,e,r,u,-
fuku1243,-,-,-,n,a,-,N,-,-,e,r,u,-
send1240,-,-,-,n,a,-,N,-,-,e,r,u,-
yama1262,-,-,-,n,a,-,N,-,-,e,r,u,-
akit1240,-,-,-,n,a,-,N,-,-,e,r,u,-
tsug1237,-,-,-,n,a,-,N,-,-,e,r,u,-
kese1237,-,-,-,n,a,-,N,-,-,e,r,u,-
izum1237,-,-,-,n,a,-,g,-,-,e,-,-,-
hach1239,-,-,-,n,a,-,N,-,-,e,r,u,-
saga1265,-,-,-,n,a,-,-,-,-,-,g,u,7
nort2935,-,-,-,n,a,-,-,-,-,-,g,u,7
oldj1239,-,-,-,n,a,-,-,-,-,-,g,u,-
