language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ishi1240,-,-,-,n,u,-,-,b,u,-,s,-,a,N,-
take1256,-,-,-,n,u,-,-,7,-,-,s,-,a,N,-
hate1238,-,-,-,n,o,s,a,h,-,-,-,-,a,N,-
naze1238,-,-,-,n,u,-,-,k,u,-,S,-,a,N,-
okin1244,-,-,-,n,u,-,-,k,u,-,S,-,e,N,-
yona1241,-,-,-,n,u,-,-,k,u,-,s,-,a,N,-
miya1260,-,-,-,n,u,-,-,f,u,-,k,-,a,i,3
irab1238,-,-,-,n,u,-,-,f,u,-,k,-,a,m,-
tara1319,-,-,-,n,u,-,-,f,u,-,S,-,a,l,-
ikem1235,-,-,-,n,u,-,-,f,u,-,k,-,a,i,-
chik1251,-,-,-,n,u,7,-,k,-,-,-,-,a,-,-
kuma1281,-,-,-,n,u,7,-,k,-,-,-,-,a,-,-
naga1405,a,t,a,t,a,-,-,k,-,-,-,-,a,-,-
miya1258,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
oita1237,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
toky1238,a,t,a,t,a,-,-,k,a,-,-,-,i,-,-
yama1263,a,7,-,t,a,-,-,k,a,-,-,-,i,-,-
hokk1243,a,7,-,t,a,-,-,k,a,-,-,-,i,-,-
gifu1238,-,-,-,n,u,-,-,k,u,-,t,-,e,-,-
gifu1238,-,-,-,n,u,-,-,k,u,-,t,S,e,-,-
shiz1237,a,7,-,t,a,-,-,k,-,-,-,-,E,-,-
gunm1237,a,7,-,t,a,-,-,k,-,-,-,-,e,-,-
chic1269,a,7,-,t,a,-,-,k,-,-,-,-,e,-,-
toch1258,a,7,-,t,a,-,-,g,a,-,-,-,i,-,-
kana1290,a,7,-,t,a,-,-,k,-,-,-,-,e,-,-
iyob1237,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
tott1237,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
miee1237,-,-,-,n,u,-,-,k,u,-,t,a,i,-,-
kaga1258,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
toku1245,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
kyot1238,a,7,-,t,a,-,-,k,a,-,-,-,i,-,-
osak1237,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
waka1279,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
shig1237,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
kobe1244,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
okay1237,-,-,-,n,u,-,-,k,-,-,-,-,i,-,-
yama1261,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
fuku1241,-,-,-,5,i,-,-,k,u,-,t,-,E,-,-
kana1289,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
naga1408,a,7,-,t,a,-,-,k,-,-,-,-,e,-,-
hiro1237,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
ibar1242,a,7,-,t,a,-,-,g,-,-,-,-,E,-,-
chib1248,a,7,-,t,-,-,-,s,u,-,-,-,-,-,-
hata1244,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
toya1237,-,-,-,n,u,-,-,k,u,-,-,-,i,-,-
niig1237,a,7,-,t,a,-,-,k,-,-,-,-,E,-,-
fuku1243,a,7,-,t,a,-,-,g,-,-,-,-,e,-,-
send1240,a,7,-,t,a,-,-,g,-,-,-,-,E,-,-
yama1262,a,7,-,t,a,-,-,k,-,-,-,-,o,-,-
akit1240,-,-,-,n,u,-,-,g,u,-,-,-,e,-,-
tsug1237,a,7,-,t,a,-,-,g,-,-,-,-,E,-,-
kese1237,a,7,-,t,a,-,-,g,-,-,-,-,E,-,-
izum1237,-,-,-,n,o,-,-,k,u,-,-,-,i,-,-
hach1239,-,-,-,n,u,-,-,k,u,o,k,-,y,-,a
saga1265,-,-,-,n,u,7,-,k,-,-,-,-,a,-,-
nort2935,-,-,-,n,u,-,-,k,-,-,-,-,i,-,-
oldj1239,a,t,a,t,a,-,-,k,e,-,S,-,i,-,-
