language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ishi1240,-,-,-,k,-,-,-,-,i,s,-,-,-,i,3,N
take1256,-,-,-,k,-,-,-,-,i,s,-,-,-,u,-,N
hate1238,-,-,-,7,-,-,-,-,-,s,-,-,-,u,-,N
naze1238,-,-,-,k,-,-,-,-,i,r,y,-,-,u,-,N
okin1244,-,-,-,k,-,-,-,-,i,N,-,-,-,-,-,-
yona1241,-,-,-,t,-,-,-,-,-,s,-,-,-,u,-,N
irab1238,-,-,-,t,-,-,-,s,i,-,-,-,-,3,-,-
ikem1235,s,i,3,t,-,-,-,s,i,-,-,-,-,3,-,-
chik1251,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
kuma1281,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
naga1405,-,-,-,k,-,-,-,-,i,7,-,-,-,-,-,-
miya1258,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
oita1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
toky1238,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
yama1263,-,-,-,h,-,-,-,-,a,y,-,a,s,u,-,-
hokk1243,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
gifu1238,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
gifu1238,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
shiz1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
gunm1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
chic1269,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
toch1258,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
kana1290,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
iyob1237,-,-,-,t,-,-,-,s,u,m,-,-,-,u,-,-
tott1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
miee1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
kaga1258,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
toku1245,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
kyot1238,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
osak1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
waka1279,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
shig1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
kobe1244,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
okay1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
yama1261,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
fuku1241,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
kana1289,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
naga1408,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
hiro1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
ibar1242,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
chib1248,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
hata1244,-,-,-,t,-,-,-,-,u,m,-,-,-,u,-,-
toya1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
niig1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
fuku1243,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
send1240,-,-,-,k,-,-,-,-,i,d,z,a,m,u,-,-
yama1262,-,-,-,h,a,y,a,S,i,-,-,-,-,-,-,-
akit1240,-,-,-,h,a,y,a,S,i,-,-,-,-,-,-,-
tsug1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
kese1237,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
izum1237,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-
hach1239,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
saga1265,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-
nort2935,-,-,-,k,-,-,-,-,i,7,-,-,-,-,-,-
oldj1239,-,-,-,k,-,-,-,-,i,r,-,-,-,u,-,-
