language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
take1256,k,-,i,-,r,-,-,u,-,-,-,-
naze1238,k,7,i,-,r,-,-,i,-,-,-,-
okin1244,k,-,i,-,r,-,-,i,-,-,-,-
yona1241,t,S,i,-,r,-,-,i,-,-,-,-
irab1238,t,s,i,-,-,-,-,3,-,-,-,-
ikem1235,t,s,i,-,-,-,-,3,-,-,-,-
chik1251,k,-,i,-,r,-,-,i,-,-,-,-
kuma1281,k,-,i,-,r,-,-,i,-,-,-,-
naga1405,k,-,i,-,r,-,-,i,-,-,-,-
miya1258,k,-,i,-,r,-,-,i,-,-,-,-
oita1237,k,-,i,-,r,-,-,i,-,-,-,-
toky1238,k,-,i,-,r,-,-,i,-,-,-,-
yama1263,k,-,i,-,r,-,-,i,-,-,-,-
hokk1243,k,-,i,-,r,-,-,i,-,-,-,-
gifu1238,k,-,i,-,r,-,-,i,-,-,-,-
gifu1238,k,-,i,-,r,-,-,i,-,-,-,-
shiz1237,m,-,o,-,y,-,-,a,-,-,-,-
gunm1237,k,-,i,-,r,-,-,i,-,-,-,-
chic1269,k,-,i,-,r,-,-,i,-,-,-,-
toch1258,k,-,i,-,r,-,-,i,-,-,-,-
kana1290,k,-,i,-,r,-,-,i,-,-,-,-
iyob1237,k,-,i,-,r,-,-,i,-,-,-,-
tott1237,k,-,i,-,r,-,-,i,-,-,-,-
miee1237,k,-,i,-,r,-,-,i,-,-,-,-
kaga1258,k,-,i,-,r,-,-,i,-,-,-,-
toku1245,k,-,i,-,r,-,-,i,-,-,-,-
kyot1238,k,-,i,-,r,-,-,i,-,-,-,-
osak1237,k,-,i,-,r,-,-,i,-,-,-,-
waka1279,k,-,i,-,r,-,-,i,-,-,-,-
shig1237,k,-,i,-,r,-,-,i,-,-,-,-
kobe1244,k,-,a,-,s,u,m,i,-,-,-,-
okay1237,k,-,i,-,r,-,-,i,-,-,-,-
yama1261,k,-,i,-,r,-,-,i,-,-,-,-
fuku1241,k,-,i,-,r,-,-,i,-,-,-,-
kana1289,k,-,i,-,r,-,-,i,-,-,-,-
naga1408,k,-,i,-,r,-,-,i,-,-,-,-
hiro1237,k,-,i,-,r,-,-,i,-,-,-,-
ibar1242,m,-,o,-,y,-,-,a,-,-,-,-
chib1248,k,-,i,-,r,-,-,i,-,-,-,-
hata1244,k,-,i,-,r,-,-,i,-,-,-,-
toya1237,g,-,a,-,s,-,-,u,-,-,-,-
niig1237,k,-,i,-,r,-,-,i,-,-,-,-
fuku1243,k,-,i,-,r,-,-,i,-,-,-,-
send1240,k,-,i,-,r,-,-,i,-,-,-,-
yama1262,k,-,i,-,r,-,-,i,s,a,m,e
akit1240,m,-,o,-,y,-,-,a,-,-,-,-
tsug1237,m,-,o,-,y,-,-,a,-,-,-,-
kese1237,m,-,o,-,y,-,-,a,-,-,-,-
izum1237,k,-,-,-,-,-,-,i,-,-,-,-
hach1239,k,-,i,-,r,-,-,i,-,-,-,-
saga1265,m,-,o,-,y,-,-,a,-,-,-,-
nort2935,k,-,-,-,-,-,-,i,-,-,-,-
oldj1239,k,-,i,3,r,-,-,i,-,-,-,-
