language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
toch1258,-,-,t,o,-,-,-,-,-,-,-,-,t,-,S,-,-,a,-,-,-,-,-,-,-,N,-,-
kana1290,-,-,-,o,-,-,-,-,t,o,7,-,t,-,S,-,-,a,-,-,-,-,-,-,-,N,-,-
iyob1237,-,-,S,u,-,-,-,-,-,-,-,-,d,-,Z,-,-,i,-,-,-,-,-,-,-,N,-,-
tott1237,-,-,S,u,-,-,-,-,-,-,-,-,d,-,Z,-,-,i,-,-,-,-,-,-,-,N,-,-
miee1237,-,-,-,o,-,-,-,-,-,-,-,-,t,o,s,-,-,a,-,-,-,-,-,-,-,N,-,-
kaga1258,-,-,S,u,-,-,-,-,-,-,-,-,d,-,Z,-,-,i,-,-,-,-,-,-,-,N,-,-
toku1245,-,-,-,o,-,-,-,-,-,-,7,-,t,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
kyot1238,m,u,k,o,-,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,N,-,-
osak1237,m,u,k,o,-,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,N,-,-
waka1279,-,-,S,u,-,-,-,-,-,-,-,-,d,-,Z,-,-,i,-,-,-,-,-,-,-,N,-,-
shig1237,-,-,-,o,-,-,-,-,-,-,-,-,-,-,7,-,t,o,-,-,-,-,-,-,-,-,-,-
kobe1244,-,-,-,o,-,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
okay1237,-,-,S,u,-,-,-,-,-,-,-,-,d,-,Z,-,-,i,-,-,-,-,-,-,-,N,-,-
yama1261,-,-,S,u,-,-,-,-,-,-,-,-,d,-,Z,-,-,i,-,-,-,-,-,-,-,N,-,-
fuku1241,-,-,-,o,-,-,-,-,-,-,y,a,7,-,s,a,m,a,-,-,-,-,-,-,-,-,-,-
kana1289,-,-,-,o,-,-,-,-,-,-,y,a,d,-,Z,-,-,i,-,-,-,-,-,-,-,-,-,-
naga1408,-,-,-,-,-,-,-,-,-,-,-,-,t,e,S,-,-,o,-,-,-,-,-,-,-,-,-,-
hiro1237,-,-,-,o,-,-,-,-,-,-,-,-,t,o,k,-,-,o,-,-,-,-,-,-,-,-,-,-
ibar1242,-,-,-,o,-,-,-,-,d,o,7,-,t,-,S,-,-,a,-,-,-,-,-,-,-,N,-,-
chib1248,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,N,n,a
hata1244,-,-,S,u,-,-,-,-,-,-,-,-,d,-,Z,-,-,i,-,-,-,-,-,-,-,N,-,-
toya1237,-,-,-,a,-,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,N,-,-
niig1237,-,-,-,-,-,-,-,-,-,-,-,-,t,E,S,-,-,u,-,-,-,-,-,-,-,-,-,-
fuku1243,-,-,-,o,-,-,-,-,-,-,7,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
send1240,-,-,g,o,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
yama1262,-,-,-,o,-,-,-,-,-,-,y,a,d,-,Z,-,-,i,-,-,-,-,-,-,-,-,-,-
akit1240,-,-,-,o,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
tsug1237,-,-,d,a,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kese1237,-,-,-,o,-,-,-,-,-,-,7,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
izum1237,-,-,-,o,S,i,n,o,t,o,7,-,t,-,s,-,-,a,-,-,-,-,-,-,-,N,-,-
hach1239,-,-,-,o,-,-,-,-,-,-,7,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
saga1265,-,-,-,u,-,-,-,-,-,-,-,-,t,-,S,i,n,o,y,a,d,Z,i,s,a,N,-,-
nort2935,-,-,t,o,-,-,-,-,-,-,n,o,d,-,Z,-,-,o,-,-,-,-,-,-,-,-,-,-
oldj1239,-,-,w,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
