language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
ishi1240,-,-,-,b,u,k,a,-,-,-,-,-,-
take1256,-,-,-,b,u,k,a,n,-,u,-,-,-
hate1238,-,-,-,b,u,k,a,-,-,-,-,-,-
naze1238,-,-,-,b,u,k,a,n,-,u,-,-,-
okin1244,-,-,-,b,u,k,a,n,-,u,-,-,-
yona1241,-,-,-,b,u,g,a,-,-,-,-,-,-
miya1260,-,-,-,p,u,k,a,-,-,-,-,-,-
irab1238,-,-,-,p,u,k,a,-,-,-,-,-,-
tara1319,-,-,-,p,u,k,a,-,-,-,-,-,-
ikem1235,-,-,-,b,u,k,a,-,-,-,-,-,-
chik1251,-,-,-,h,o,k,a,N,t,o,-,-,-
kuma1281,-,-,-,h,o,k,a,N,t,o,-,-,-
naga1405,-,-,-,h,o,k,a,n,-,o,-,-,-
miya1258,-,-,-,h,o,k,a,N,m,o,-,-,N
oita1237,-,-,-,h,o,k,a,n,-,o,-,-,-
toky1238,-,-,-,h,o,k,a,-,-,-,-,-,-
yama1263,-,-,-,h,o,k,a,n,-,o,-,-,-
hokk1243,-,-,-,h,o,k,a,-,-,-,-,-,-
gifu1238,-,-,-,h,o,k,a,n,-,o,-,-,-
gifu1238,-,-,-,h,o,k,a,n,-,o,-,-,-
shiz1237,-,-,-,h,o,k,a,-,-,-,-,-,-
gunm1237,-,-,-,h,o,k,a,n,-,o,-,-,-
chic1269,-,-,-,h,o,k,a,n,-,o,-,-,-
toch1258,-,-,-,h,o,g,a,n,-,o,-,-,-
kana1290,-,-,-,h,o,k,a,n,-,o,-,-,-
iyob1237,-,-,-,h,o,k,a,-,-,-,-,-,-
tott1237,-,-,-,h,o,k,a,n,-,o,-,-,-
miee1237,-,-,-,h,o,k,a,n,-,o,-,-,-
kaga1258,-,-,-,h,o,k,a,n,-,o,-,-,-
toku1245,-,-,-,h,o,k,a,n,-,o,-,-,-
kyot1238,-,-,-,h,o,k,a,-,-,-,-,-,-
osak1237,-,-,-,h,o,k,a,n,-,o,-,-,N
waka1279,-,-,-,h,o,k,a,n,-,o,-,-,-
shig1237,-,-,-,h,o,k,a,-,-,-,-,-,-
kobe1244,-,-,-,y,o,-,-,n,-,o,m,o,N
okay1237,-,-,-,h,o,k,a,n,-,o,-,-,-
yama1261,-,-,-,h,o,k,a,n,-,o,-,-,-
fuku1241,-,-,-,h,o,k,a,n,-,o,-,-,-
kana1289,-,-,-,h,o,k,a,-,-,-,-,-,-
naga1408,-,-,-,h,o,k,a,n,-,o,-,-,-
hiro1237,-,-,-,h,o,k,a,-,-,-,-,-,-
ibar1242,b,e,t,s,u,-,-,n,-,a,-,-,-
chib1248,-,-,-,h,o,k,a,N,-,-,-,-,-
hata1244,-,-,-,h,o,k,a,n,-,o,-,-,-
toya1237,-,-,-,h,o,k,a,-,-,-,-,-,-
niig1237,b,e,t,s,u,-,-,n,-,o,-,-,-
fuku1243,-,-,-,b,-,-,e,t,s,u,-,-,-
send1240,-,-,-,h,o,g,a,n,-,o,-,-,-
yama1262,-,-,-,h,o,g,a,n,-,o,-,-,-
akit1240,-,-,-,h,o,g,a,-,-,-,-,-,-
tsug1237,-,-,-,h,o,g,a,-,-,-,-,-,-
kese1237,-,-,-,h,o,g,a,-,-,-,-,-,-
izum1237,-,-,-,h,o,k,a,n,-,o,-,-,-
hach1239,-,-,-,h,o,k,a,n,-,o,-,-,-
saga1265,-,-,t,S,i,g,o,t,-,o,-,-,-
nort2935,-,-,-,h,o,k,a,-,-,-,-,-,-
oldj1239,-,-,-,-,-,-,a,t,-,a,-,S,i
