language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
ishi1240,-,-,-,-,k,i,-,-,-,-
take1256,-,-,-,-,k,i,-,-,-,-
hate1238,-,-,-,-,k,i,-,-,-,-
okin1244,-,-,-,-,k,i,-,-,-,-
yona1241,-,-,-,-,k,i,-,-,-,-
miya1260,p,s,i,3,g,i,-,-,-,-
irab1238,p,s,i,3,g,i,-,-,-,-
tara1319,p,s,i,3,g,i,-,-,-,-
ikem1235,-,-,-,-,k,i,-,-,-,-
chik1251,-,-,-,-,k,e,-,-,-,-
kuma1281,-,-,-,-,k,e,-,-,-,-
naga1405,-,-,-,-,k,e,-,-,-,-
miya1258,-,-,-,-,k,e,-,-,-,-
oita1237,-,-,-,-,k,e,-,-,-,-
toky1238,-,-,-,-,k,e,-,-,-,-
yama1263,-,-,-,-,k,e,-,-,-,-
hokk1243,-,-,-,-,k,e,-,-,-,-
gifu1238,-,-,-,-,k,e,-,-,-,-
gifu1238,-,-,-,-,k,e,-,-,-,-
shiz1237,-,-,-,-,k,e,-,-,-,-
gunm1237,-,-,-,-,k,e,-,-,-,-
chic1269,-,-,-,-,k,e,-,-,-,-
toch1258,-,-,-,-,k,e,-,-,-,-
kana1290,-,-,-,-,k,e,b,-,-,a
iyob1237,-,-,-,-,k,e,-,-,-,-
tott1237,-,-,-,-,k,e,-,-,-,-
miee1237,-,-,-,-,k,e,-,-,-,-
kaga1258,-,-,-,-,k,e,-,-,-,-
toku1245,-,-,-,-,k,e,-,-,-,-
kyot1238,-,-,-,-,k,e,-,-,-,-
osak1237,-,-,-,-,k,e,-,-,-,-
waka1279,-,-,-,-,k,e,-,-,-,-
shig1237,-,-,-,-,k,e,-,-,-,-
kobe1244,-,-,-,-,k,e,-,-,-,-
okay1237,-,-,-,-,k,e,-,-,-,-
yama1261,-,-,-,-,k,e,-,-,-,-
fuku1241,-,-,-,-,k,e,-,-,-,-
kana1289,-,-,-,-,k,e,-,-,-,-
naga1408,-,-,-,-,k,e,-,-,-,-
hiro1237,-,-,-,-,k,e,-,-,-,-
ibar1242,-,-,-,-,k,e,-,-,-,-
chib1248,-,-,-,-,k,e,-,-,-,-
hata1244,-,-,-,-,k,e,-,-,-,-
toya1237,-,-,-,-,k,e,-,-,-,-
niig1237,-,-,-,-,k,e,-,-,-,-
fuku1243,-,-,-,-,k,e,-,-,-,-
send1240,-,-,-,-,k,e,-,-,-,-
yama1262,-,-,-,-,k,e,-,-,-,-
akit1240,-,-,-,-,k,e,-,-,-,-
tsug1237,-,-,-,-,k,e,-,-,-,-
kese1237,-,-,-,-,k,e,-,-,-,-
izum1237,-,-,-,-,k,e,-,-,-,-
hach1239,-,-,-,-,k,e,b,u,S,o
saga1265,-,-,-,-,k,e,-,-,-,-
nort2935,-,-,-,-,k,e,-,-,-,-
oldj1239,-,-,-,-,k,e,-,-,-,3
