language,x1,x2,x3,x4,x5,x6
ishi1240,s,i,3,t,-,a
take1256,S,i,-,t,-,a
hate1238,s,i,3,t,-,a
naze1238,s,i,3,b,-,a
okin1244,S,i,-,t,S,a
yona1241,-,-,-,t,7,a
miya1260,s,i,3,d,-,a
irab1238,s,i,3,t,-,a
tara1319,s,i,3,t,-,a
ikem1235,-,-,-,t,7,a
chik1251,S,i,-,t,-,a
kuma1281,S,i,-,t,-,a
naga1405,b,e,-,r,-,o
miya1258,b,e,-,r,-,o
oita1237,S,i,-,t,-,a
toky1238,S,i,-,t,-,a
yama1263,S,i,-,t,-,a
hokk1243,b,e,-,r,-,o
gifu1238,b,e,-,r,-,o
gifu1238,S,i,-,t,-,a
shiz1237,b,e,-,r,-,o
gunm1237,b,e,-,r,-,o
chic1269,b,e,-,r,-,o
toch1258,b,e,-,r,-,o
kana1290,S,i,-,t,-,a
iyob1237,b,e,-,r,-,o
tott1237,S,i,-,t,-,a
miee1237,S,i,-,t,-,a
kaga1258,S,i,-,t,-,a
toku1245,b,e,-,r,-,o
kyot1238,S,i,-,t,-,a
osak1237,S,i,-,t,-,a
waka1279,S,i,-,t,-,a
shig1237,S,i,-,t,-,a
kobe1244,S,i,-,t,-,a
okay1237,b,e,-,r,-,o
yama1261,S,i,-,t,-,a
fuku1241,h,e,-,t,-,a
kana1289,h,e,-,t,-,a
naga1408,h,e,-,r,-,a
hiro1237,b,e,-,r,-,o
ibar1242,b,e,-,r,-,o
chib1248,S,i,-,t,-,a
hata1244,S,i,-,t,-,a
toya1237,b,e,-,r,-,o
niig1237,S,i,7,t,-,a
fuku1243,b,e,-,r,-,o
send1240,b,e,-,r,-,o
yama1262,S,i,-,t,-,a
akit1240,S,i,-,t,-,a
tsug1237,s,u,-,t,-,a
kese1237,s,u,-,d,-,a
izum1237,S,i,-,t,-,a
hach1239,S,i,-,t,-,a
saga1265,S,i,-,t,-,a
nort2935,S,i,-,t,-,a
oldj1239,S,i,-,t,-,a
