language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
miya1260,-,-,-,-,s,a,-,-,k,i,-,i,-,-,-,-,-,3,-
irab1238,b,i,7,t,S,a,-,-,b,-,-,-,-,-,-,-,-,u,-
tara1319,-,-,-,-,S,a,-,-,k,-,-,i,-,-,-,-,-,l,-
ikem1235,-,-,-,-,s,a,-,-,k,-,-,i,-,-,-,-,-,-,-
chik1251,-,-,-,-,s,a,-,-,k,-,-,u,-,-,-,-,r,u,-
miya1258,-,-,-,-,S,i,-,7,k,y,-,a,b,u,r,u,r,u,-
toky1238,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
hokk1243,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
gifu1238,-,-,-,-,S,a,-,-,k,-,-,e,-,-,-,-,r,u,-
shiz1237,-,-,-,-,s,a,b,a,k,-,-,e,-,-,-,-,r,u,-
gunm1237,-,-,-,-,y,a,b,u,k,-,-,e,-,-,-,-,r,u,-
chic1269,b,i,7,t,s,a,b,a,k,-,-,e,-,-,-,-,r,u,-
iyob1237,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
kyot1238,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
okay1237,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
yama1261,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
kana1289,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
hiro1237,-,-,-,t,S,i,-,-,g,i,r,e,-,-,-,-,r,u,-
hata1244,-,-,-,-,S,a,-,-,k,-,-,e,-,-,-,-,r,u,-
toya1237,-,-,7,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
akit1240,-,-,-,-,s,a,-,-,g,-,-,e,-,-,-,-,r,u,-
tsug1237,-,-,-,-,s,a,-,-,g,-,-,e,-,-,-,-,r,u,-
kese1237,-,-,-,-,s,a,-,-,g,-,-,e,-,-,-,-,r,u,-
hach1239,-,-,-,-,s,a,-,-,k,-,-,e,-,-,-,-,r,u,-
nort2935,-,-,-,-,s,a,-,-,k,-,-,-,-,-,-,-,-,u,7
oldj1239,-,-,-,-,s,a,-,-,k,-,-,-,-,-,-,-,-,u,-
