language,x1,x2,x3,x4,x5,x6,x7
take1256,b,a,-,-,-,-,N
naze1238,w,a,-,-,-,-,N
okin1244,w,a,-,-,-,-,N
miya1260,b,a,-,-,-,-,N
irab1238,b,a,-,-,-,-,N
tara1319,b,a,-,-,-,-,N
ikem1235,b,a,-,-,-,-,N
chik1251,-,a,-,t,a,S,i
kuma1281,w,a,-,t,a,S,i
naga1405,w,a,-,t,a,S,i
miya1258,w,-,-,-,a,S,i
oita1237,w,-,-,-,a,S,i
toky1238,w,a,-,t,a,S,i
yama1263,w,a,-,t,a,S,i
hokk1243,w,a,-,t,a,S,i
gifu1238,w,a,7,t,-,S,i
gifu1238,w,a,-,-,-,S,i
shiz1237,w,-,-,-,a,S,i
gunm1237,w,a,-,t,a,S,i
chic1269,w,-,-,-,a,S,i
toch1258,w,a,-,t,a,S,i
kana1290,w,a,-,t,a,S,i
iyob1237,w,a,-,t,a,S,i
tott1237,w,-,-,-,a,S,i
miee1237,w,-,-,-,a,S,i
kaga1258,-,o,-,t,a,S,i
toku1245,w,a,-,t,a,S,i
kyot1238,w,a,-,t,a,S,i
osak1237,w,a,-,t,a,S,i
waka1279,w,a,-,t,a,S,i
shig1237,w,a,-,t,a,S,i
kobe1244,w,a,-,t,a,S,i
okay1237,w,a,-,t,a,S,i
yama1261,w,a,-,t,a,S,i
fuku1241,u,-,-,r,-,-,a
kana1289,w,a,-,t,-,-,e
naga1408,w,-,-,-,a,S,i
hiro1237,w,-,-,-,a,S,i
ibar1242,-,o,-,r,-,-,e
chib1248,w,a,-,t,a,S,i
hata1244,w,a,-,t,a,S,i
toya1237,w,-,-,-,a,S,i
niig1237,w,a,-,t,a,S,i
fuku1243,-,o,-,r,-,-,e
send1240,w,a,-,d,a,s,u
yama1262,-,o,-,r,-,-,e
akit1240,-,o,-,r,e,-,-
tsug1237,w,a,-,-,-,-,-
kese1237,-,o,-,r,a,-,-
izum1237,w,a,-,t,a,S,i
hach1239,w,a,-,-,-,-,i
saga1265,w,a,-,t,a,S,i
nort2935,-,a,-,t,a,-,i
oldj1239,w,a,-,r,-,-,e
