language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
take1256,-,-,-,-,-,S,-,i,-,-,k,-,-,-,-,i,-,-,-,-,-
hate1238,-,-,-,-,-,s,i,3,-,-,k,-,-,-,-,e,-,-,3,N,-
naze1238,-,-,-,-,t,s,i,3,-,-,k,-,-,-,-,i,-,-,-,-,-
okin1244,-,t,i,7,t,S,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
yona1241,-,-,-,-,-,-,-,u,b,u,t,-,-,-,-,a,-,-,-,-,-
miya1260,-,-,-,-,t,s,i,3,-,-,k,-,-,-,-,i,-,i,3,-,-
irab1238,-,-,-,-,t,s,i,3,-,-,7,t,S,-,-,u,-,-,-,-,-
ikem1235,-,-,-,-,t,s,i,3,-,-,7,t,S,-,-,u,-,-,-,-,-
chik1251,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
kuma1281,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
naga1405,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
miya1258,g,w,a,7,t,-,-,-,-,-,-,-,-,-,-,e,N,s,a,m,a
oita1237,-,-,o,-,t,-,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
toky1238,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
yama1263,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
hokk1243,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
gifu1238,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
gifu1238,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
shiz1237,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
gunm1237,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
chic1269,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,m,a
toch1258,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
kana1290,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
iyob1237,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
tott1237,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
miee1237,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
kaga1258,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
toku1245,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
kyot1238,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
osak1237,-,-,o,7,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
waka1279,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
shig1237,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
kobe1244,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
okay1237,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,m,a
yama1261,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
fuku1241,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
kana1289,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
naga1408,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
hiro1237,-,-,o,7,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,N,-
ibar1242,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,m,a
chib1248,-,-,o,-,t,s,-,u,-,-,k,-,-,-,-,i,-,s,a,m,a
hata1244,-,-,-,-,t,-,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
toya1237,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
niig1237,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
fuku1243,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
send1240,-,-,-,-,t,s,-,u,-,-,g,-,-,-,-,i,-,-,-,-,-
yama1262,-,-,-,-,t,S,-,i,-,-,g,-,-,-,-,i,-,-,-,-,-
akit1240,-,-,-,-,t,S,-,i,-,-,k,-,-,-,-,i,-,-,-,-,-
tsug1237,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
kese1237,-,-,-,-,t,s,-,u,-,-,g,-,-,-,-,i,-,-,-,-,-
izum1237,-,-,-,-,t,S,-,i,-,-,k,-,-,-,-,i,-,-,-,-,-
hach1239,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
saga1265,-,-,-,-,t,s,-,u,-,-,k,-,-,-,-,i,-,-,-,-,-
nort2935,-,-,o,-,t,s,-,u,-,-,7,-,s,a,m,a,-,-,-,-,-
oldj1239,-,-,-,-,t,-,-,u,-,-,k,-,-,-,-,i,-,-,3,-,-
