language,x1,x2,x3,x4,x5,x6,x7,x8
ishi1240,-,a,N,k,-,-,u,N
take1256,-,a,d,z,-,-,u,N
hate1238,-,e,-,n,-,-,u,N
naze1238,-,-,7,y,-,-,u,N
okin1244,-,-,7,y,-,-,u,N
yona1241,-,-,N,d,-,-,u,N
miya1260,-,a,-,i,-,-,3,-
irab1238,-,a,-,i,-,-,3,-
tara1319,-,-,-,i,-,-,3,-
ikem1235,-,a,-,i,-,-,-,-
chik1251,-,-,-,y,-,-,u,-
kuma1281,-,-,-,y,-,-,u,-
naga1405,-,-,-,y,-,-,u,-
miya1258,-,-,-,y,-,-,u,-
oita1237,-,-,-,y,-,-,u,-
toky1238,-,-,-,y,-,-,u,-
yama1263,-,-,-,y,-,-,u,-
hokk1243,-,-,-,y,-,-,u,-
gifu1238,-,-,-,y,-,-,u,-
gifu1238,-,-,-,y,-,-,u,-
shiz1237,-,-,-,y,-,-,u,-
gunm1237,-,-,-,5,-,-,u,-
chic1269,-,-,-,y,-,-,u,-
toch1258,-,-,-,5,-,-,u,-
kana1290,-,-,-,y,-,-,u,-
iyob1237,-,-,-,y,-,-,u,-
tott1237,-,-,-,y,-,-,u,-
miee1237,-,-,-,y,-,-,u,-
kaga1258,-,-,-,y,-,-,u,-
toku1245,-,-,-,y,-,-,u,-
kyot1238,-,-,-,y,-,-,u,-
osak1237,-,-,-,y,-,-,u,-
waka1279,-,-,-,y,-,-,u,-
shig1237,-,-,-,y,-,-,u,-
kobe1244,-,-,-,y,-,-,u,-
okay1237,-,-,-,y,-,-,u,-
yama1261,-,-,-,y,-,-,u,-
fuku1241,-,-,-,y,-,-,u,-
kana1289,-,-,-,y,-,-,u,-
naga1408,-,-,-,s,e,-,u,-
hiro1237,-,-,-,y,-,-,u,-
ibar1242,-,-,-,y,-,-,u,-
chib1248,-,-,-,y,-,-,u,-
hata1244,-,-,-,y,-,-,u,-
toya1237,-,-,-,y,-,-,u,-
niig1237,-,-,-,y,-,-,u,-
fuku1243,-,-,-,y,-,-,u,-
send1240,S,a,N,b,e,r,u,-
yama1262,S,a,-,b,e,r,u,-
akit1240,-,-,-,y,-,-,u,-
tsug1237,-,-,-,h,e,r,u,-
kese1237,-,-,-,y,-,-,u,-
izum1237,-,-,-,-,-,-,i,-
hach1239,-,-,-,y,-,-,u,-
saga1265,-,-,-,y,-,-,u,-
nort2935,-,-,-,y,-,-,u,-
oldj1239,-,-,-,i,-,b,u,-
