language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
ishi1240,-,-,p,-,-,a,t,a,r,a,g,-,-,u,N
take1256,-,-,p,-,-,a,t,a,r,a,k,-,-,u,N
hate1238,-,-,p,-,-,a,t,a,r,a,g,-,-,u,N
naze1238,-,-,h,-,-,a,t,a,r,a,k,-,y,u,N
okin1244,-,-,b,-,-,a,t,a,r,a,k,-,-,u,N
yona1241,-,-,h,-,-,a,t,a,r,a,t,-,-,i,-
irab1238,-,-,p,-,-,a,t,a,r,a,t,s,i,3,-
ikem1235,-,-,p,-,-,a,t,a,r,a,t,s,i,3,-
chik1251,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
kuma1281,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
naga1405,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
miya1258,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
oita1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
toky1238,-,-,h,-,-,a,t,a,r,a,-,-,-,u,-
yama1263,-,-,k,-,-,a,s,e,N,-,-,-,-,u,-
hokk1243,-,-,k,-,-,a,s,e,g,-,-,-,-,u,-
gifu1238,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
gifu1238,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
shiz1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
gunm1237,-,-,k,-,-,a,s,e,-,-,g,-,-,u,-
chic1269,-,-,k,-,-,a,s,e,-,-,g,-,-,u,-
toch1258,-,-,h,-,-,a,t,a,r,a,g,-,-,u,-
kana1290,-,-,-,-,-,-,-,i,g,o,k,-,-,u,-
iyob1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
tott1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
miee1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
kaga1258,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
toku1245,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
kyot1238,k,i,b,-,-,a,-,-,r,-,-,-,-,u,-
osak1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
waka1279,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
shig1237,k,i,b,-,-,a,-,-,r,-,-,-,-,u,-
kobe1244,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
okay1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
yama1261,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
fuku1241,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
kana1289,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
naga1408,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
hiro1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
ibar1242,-,-,h,-,-,a,d,a,r,a,g,-,-,u,-
chib1248,-,-,h,-,-,a,d,a,r,a,g,-,-,u,-
hata1244,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
toya1237,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
niig1237,-,-,k,-,-,a,s,e,-,-,g,-,-,u,-
fuku1243,-,-,k,-,-,a,s,e,-,-,N,-,-,u,-
send1240,-,-,k,-,-,a,S,-,-,e,N,-,-,u,-
yama1262,-,-,k,-,-,a,S,-,-,e,g,-,-,u,-
akit1240,-,-,h,-,-,a,d,a,r,a,g,-,-,u,-
tsug1237,-,-,k,-,-,a,s,e,-,-,g,-,-,u,-
kese1237,-,-,h,-,-,a,d,a,r,a,g,-,-,u,-
izum1237,-,-,S,-,-,e,w,a,y,a,k,-,-,u,-
hach1239,-,-,h,-,-,a,t,a,r,a,k,-,-,u,-
saga1265,-,-,S,i,g,o,t,o,s,-,-,-,-,u,7
nort2935,-,-,h,-,-,a,t,a,r,a,7,-,-,-,-
