language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
toky1238,a,n,o,S,i,t,o,t,a,t,S,i
yama1263,a,n,o,S,i,t,o,t,a,t,S,i
hokk1243,a,n,o,S,i,t,o,t,a,t,S,i
shiz1237,a,n,o,S,i,t,o,7,-,t,S,i
iyob1237,a,n,o,S,i,t,o,r,a,-,-,-
miee1237,a,n,o,S,i,t,o,r,a,-,-,-
toku1245,a,n,o,S,i,t,o,t,a,t,S,i
kana1289,a,n,o,S,i,t,o,r,a,-,-,-
hiro1237,a,-,-,-,-,r,e,r,a,-,-,-
toya1237,a,n,o,S,i,t,o,t,a,t,S,i
fuku1243,a,n,o,S,i,t,o,d,a,t,S,i
akit1240,a,n,o,b,u,t,o,d,a,d,Z,i
tsug1237,a,n,o,b,u,t,o,d,a,d,z,u
kese1237,a,n,o,S,i,-,-,d,a,d,z,u
saga1265,a,-,-,-,i,t,-,-,a,t,S,i
nort2935,a,N,-,S,i,t,-,-,a,7,-,-
oldj1239,-,-,-,-,-,-,-,k,a,r,-,e
