language,x1,x2,x3,x4,x5,x6,x7,x8
ishi1240,p,-,s,i,3,t,-,u
take1256,p,u,s,-,-,-,-,u
hate1238,p,-,s,i,3,t,-,u
naze1238,t,-,S,-,-,7,-,u
okin1244,t,-,S,-,-,-,-,u
yona1241,-,-,-,-,-,t,7,u
miya1260,p,-,s,i,3,t,-,u
irab1238,p,-,s,i,3,t,-,u
tara1319,p,-,s,i,3,t,-,u
ikem1235,-,-,s,i,3,t,-,u
chik1251,-,-,S,i,-,t,-,o
kuma1281,-,-,S,i,-,t,-,o
naga1405,-,-,S,i,-,t,-,o
oita1237,-,-,S,i,-,t,-,o
toky1238,-,-,S,i,-,t,-,o
yama1263,-,-,S,i,-,t,-,o
hokk1243,-,-,S,i,-,t,-,o
gifu1238,-,-,S,i,-,t,-,o
gifu1238,-,-,S,i,-,t,-,o
shiz1237,-,-,S,i,-,t,-,o
gunm1237,-,-,S,i,-,t,-,o
chic1269,-,-,S,i,-,t,-,o
toch1258,-,-,S,i,-,t,-,o
kana1290,-,-,S,i,-,t,-,o
iyob1237,-,-,S,i,-,t,-,o
tott1237,-,-,S,i,-,t,-,o
miee1237,-,-,S,i,-,t,-,o
kaga1258,-,-,S,i,-,t,-,o
toku1245,-,-,S,i,-,t,-,o
kyot1238,-,-,S,i,-,t,-,o
osak1237,-,-,S,i,-,t,-,o
waka1279,-,-,S,i,-,t,-,o
shig1237,-,-,S,i,-,t,-,o
kobe1244,-,-,S,i,-,t,-,o
okay1237,-,-,S,i,-,t,-,o
yama1261,-,-,S,i,-,t,-,o
fuku1241,-,-,S,i,-,t,-,o
kana1289,-,-,S,i,-,t,-,o
naga1408,-,-,S,i,-,t,-,o
hiro1237,-,-,S,i,-,t,-,o
ibar1242,-,-,S,i,-,t,-,o
chib1248,-,-,S,i,-,t,-,o
hata1244,-,-,S,i,-,t,-,o
toya1237,-,-,S,i,-,t,-,o
niig1237,-,-,S,i,-,t,-,o
fuku1243,-,-,S,i,-,t,-,o
send1240,-,-,S,i,-,t,-,o
yama1262,-,-,S,i,-,t,-,o
akit1240,-,-,b,u,-,t,-,o
tsug1237,-,-,s,u,-,t,-,o
kese1237,-,-,S,i,-,t,-,o
izum1237,-,-,b,u,-,t,-,o
hach1239,-,-,S,i,-,t,-,o
saga1265,-,-,S,i,-,t,-,o
nort2935,-,-,S,i,-,t,-,o
oldj1239,-,-,S,i,-,t,-,o
