language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ishi1240,-,a,-,k,-,-,-,a,s,-,a,N
take1256,-,a,-,g,-,-,-,a,-,-,N,-
hate1238,-,a,-,g,-,-,-,a,h,-,a,N
naze1238,h,a,-,S,-,-,-,a,-,-,N,-
okin1244,-,a,-,k,-,-,-,a,S,-,e,N
yona1241,-,a,-,g,a,N,t,a,-,-,i,-
miya1260,-,a,-,k,-,-,-,a,k,a,i,3
irab1238,-,a,-,k,-,-,-,a,k,-,a,m
tara1319,-,a,-,k,-,-,-,a,S,-,a,l
ikem1235,-,a,-,k,-,-,-,a,k,a,i,-
chik1251,-,a,-,k,-,-,-,a,k,-,a,-
kuma1281,-,a,7,k,-,-,-,a,-,-,-,-
naga1405,-,a,-,k,-,-,-,a,k,-,a,-
miya1258,-,a,-,k,-,-,-,-,-,-,e,-
oita1237,-,a,-,k,-,-,-,-,-,-,e,-
toky1238,-,a,-,k,-,-,-,a,-,-,i,-
yama1263,-,a,-,k,-,-,-,a,-,-,i,-
hokk1243,-,a,-,k,-,-,-,a,-,-,i,-
gifu1238,-,a,-,k,-,-,-,E,-,-,-,-
gifu1238,-,a,-,k,-,-,-,E,-,-,-,-
shiz1237,-,a,-,k,-,-,-,a,-,-,i,-
gunm1237,-,a,-,k,-,-,-,a,-,-,i,-
chic1269,-,a,-,k,-,-,-,-,-,-,e,-
toch1258,-,a,-,g,-,-,-,a,-,-,i,-
kana1290,-,a,-,k,-,-,-,E,-,-,-,-
iyob1237,-,a,-,k,-,-,-,a,-,-,i,-
tott1237,-,a,-,k,-,-,-,a,-,-,i,-
miee1237,-,a,-,k,-,-,-,a,-,-,i,-
kaga1258,-,a,-,k,-,-,-,a,-,-,i,-
toku1245,-,a,-,k,-,-,-,a,-,-,i,-
kyot1238,-,a,-,k,-,-,-,a,-,-,i,-
osak1237,-,a,-,k,-,-,-,a,-,-,i,-
waka1279,-,a,-,k,-,-,-,a,-,-,i,-
shig1237,-,a,-,k,-,-,-,a,-,-,i,-
kobe1244,-,a,-,k,-,-,-,a,-,-,i,-
okay1237,-,a,-,k,-,-,-,E,-,-,-,-
yama1261,-,a,-,k,-,-,-,E,-,-,-,-
fuku1241,-,a,-,k,-,-,-,-,-,-,e,-
kana1289,-,a,-,k,-,-,-,a,-,-,i,-
naga1408,-,a,-,k,-,-,-,-,-,-,e,-
hiro1237,-,a,-,k,-,-,-,a,-,-,-,-
ibar1242,-,a,-,k,-,-,-,a,-,-,e,-
chib1248,-,a,-,k,-,-,-,E,-,-,-,-
hata1244,-,a,-,k,-,-,-,a,-,-,i,-
toya1237,-,a,-,k,-,-,-,a,-,-,i,-
niig1237,-,a,-,k,-,-,-,E,-,-,-,-
fuku1243,-,a,-,g,-,-,-,E,-,-,-,-
send1240,-,a,-,g,-,-,-,E,-,-,-,-
yama1262,-,a,-,g,-,-,-,E,-,-,-,-
akit1240,-,a,-,g,-,-,-,E,-,-,-,-
tsug1237,-,a,-,g,-,-,-,E,-,-,-,-
kese1237,-,a,-,g,-,-,-,E,-,-,-,-
izum1237,-,a,-,k,-,-,-,a,-,-,e,-
hach1239,-,a,-,k,-,-,-,a,k,-,y,a
saga1265,-,a,7,k,-,-,-,a,-,-,-,-
nort2935,-,a,-,k,-,-,-,-,-,-,e,-
oldj1239,-,a,-,k,-,-,-,a,S,-,i,-
