language,x1,x2,x3,x4,x5,x6
ishi1240,t,-,-,-,u,-
take1256,t,-,-,-,u,-
hate1238,t,-,-,-,u,-
naze1238,t,-,-,-,u,-
okin1244,t,-,-,-,u,-
yona1241,t,-,-,-,u,-
miya1260,t,-,-,-,u,-
irab1238,t,-,-,-,u,-
tara1319,t,-,-,-,u,-
ikem1235,t,-,-,-,u,-
chik1251,t,o,w,-,o,-
kuma1281,t,o,N,-,o,-
naga1405,t,-,-,-,o,-
miya1258,t,-,-,-,o,-
oita1237,t,-,-,-,o,-
toky1238,t,-,-,-,o,-
yama1263,t,-,-,-,o,-
hokk1243,t,-,-,-,o,-
gifu1238,t,o,-,-,o,-
gifu1238,t,o,-,-,o,-
shiz1237,t,-,-,-,o,-
gunm1237,t,-,-,-,o,-
chic1269,t,-,-,-,o,-
toch1258,t,-,-,-,o,-
kana1290,t,-,-,-,o,-
iyob1237,t,S,-,-,i,-
tott1237,t,-,-,-,o,-
miee1237,t,-,-,-,o,-
kaga1258,t,S,-,-,i,-
toku1245,t,S,-,-,i,-
kyot1238,t,-,-,-,o,-
osak1237,t,o,u,w,o,-
waka1279,t,-,-,-,o,-
shig1237,t,-,-,-,o,-
kobe1244,t,o,u,w,o,-
okay1237,t,-,-,-,o,-
yama1261,t,S,-,-,i,-
fuku1241,t,o,t,-,o,-
kana1289,t,-,-,-,o,-
naga1408,t,-,-,-,o,-
hiro1237,t,-,-,-,o,-
ibar1242,t,-,-,-,o,-
chib1248,t,-,-,-,o,-
hata1244,t,-,-,-,o,-
toya1237,t,-,-,-,o,-
niig1237,t,-,-,-,o,-
fuku1243,t,-,-,-,o,-
send1240,t,-,-,-,o,-
yama1262,t,-,-,-,o,-
akit1240,t,-,-,-,o,-
tsug1237,t,-,-,-,o,-
kese1237,t,-,-,-,o,-
izum1237,t,-,-,-,o,-
hach1239,t,-,-,-,o,u
saga1265,t,o,N,g,o,-
nort2935,t,-,-,-,o,-
oldj1239,t,-,-,-,o,-
