language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
ishi1240,n,u,t,-,-,-,s,i,-,-,-,-,-,3,m,-,u,i,N,-,-,-,-
take1256,-,-,7,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,N,-,-,-,-
hate1238,-,-,-,-,-,-,-,i,-,-,-,g,-,-,-,-,u,-,N,-,-,-,-
naze1238,-,-,7,-,-,-,-,i,-,-,-,k,-,i,r,y,u,-,N,-,-,-,-
okin1244,-,-,7,-,-,-,-,i,-,-,-,k,-,i,N,-,-,-,-,-,-,-,-
yona1241,-,-,-,-,-,-,-,-,-,-,-,7,-,i,g,-,u,-,N,-,-,-,-
irab1238,-,-,N,n,u,t,s,i,3,m,u,t,s,i,3,-,-,-,-,-,-,-,-
tara1319,-,-,-,-,-,-,-,i,-,-,-,k,-,i,l,-,-,-,-,-,-,-,-
ikem1235,-,-,-,-,-,-,-,i,-,-,-,k,-,i,N,n,u,-,7,t,S,a,i
chik1251,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
kuma1281,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
naga1405,-,-,-,-,-,-,-,i,-,-,-,k,-,i,7,-,-,-,-,-,-,-,-
miya1258,-,-,-,-,-,-,-,i,-,-,-,k,-,u,r,-,u,-,-,-,-,-,-
oita1237,-,-,-,-,-,-,-,i,-,-,-,k,-,u,r,-,u,-,-,-,-,-,-
toky1238,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
yama1263,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
hokk1243,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
gifu1238,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
gifu1238,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
shiz1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
gunm1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
chic1269,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
toch1258,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
kana1290,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
iyob1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
tott1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
miee1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
kaga1258,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
toku1245,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
kyot1238,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
osak1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
waka1279,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
shig1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
kobe1244,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
okay1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
yama1261,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
fuku1241,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
kana1289,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
naga1408,-,-,-,-,-,-,-,e,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
hiro1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
ibar1242,-,-,-,-,-,-,-,e,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
chib1248,-,-,-,-,-,-,-,i,-,-,-,g,-,i,r,-,u,-,-,-,-,-,-
hata1244,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
toya1237,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
niig1237,-,-,-,-,-,-,-,e,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
fuku1243,-,-,-,-,-,-,-,i,-,-,-,g,-,i,r,-,u,-,-,-,-,-,-
send1240,-,-,-,-,-,-,-,e,-,-,-,g,-,i,r,-,u,-,-,-,-,-,-
yama1262,-,-,-,-,-,-,-,e,-,-,-,g,-,i,r,-,u,-,-,-,-,-,-
akit1240,-,-,-,-,-,-,-,e,-,-,-,g,-,i,r,-,u,-,-,-,-,-,-
tsug1237,-,-,-,-,-,-,-,e,-,-,-,g,-,i,r,-,u,-,-,-,-,-,-
kese1237,-,-,-,-,-,-,-,e,-,-,-,g,-,i,r,-,u,-,-,-,-,-,-
izum1237,-,-,-,-,-,-,-,e,-,-,-,k,-,i,-,-,-,-,-,-,-,-,-
hach1239,-,-,-,-,-,-,-,i,-,-,-,k,-,i,r,-,u,-,-,-,-,-,-
saga1265,-,-,-,-,-,-,-,i,-,-,-,k,-,i,-,-,-,-,-,-,-,-,-
nort2935,-,-,-,-,-,-,-,i,-,-,-,g,-,i,7,-,-,-,-,-,-,-,-
oldj1239,-,-,-,-,-,-,-,i,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-
