language,x1,x2,x3,x4,x5,x6,x7
ishi1240,-,-,-,n,i,k,u
take1256,-,-,-,S,i,S,i
hate1238,-,-,-,n,i,k,u
naze1238,-,-,-,m,i,-,3
okin1244,-,-,-,S,i,S,i
yona1241,-,-,-,n,i,k,u
miya1260,-,-,-,m,i,-,3
irab1238,s,i,3,s,i,-,3
tara1319,s,i,3,s,i,-,3
ikem1235,s,i,3,s,i,-,3
chik1251,-,-,-,n,i,k,u
kuma1281,-,-,-,m,i,-,-
naga1405,-,-,-,n,i,k,u
miya1258,-,-,-,m,i,-,-
oita1237,-,-,-,m,i,-,-
toky1238,-,-,-,n,i,k,u
yama1263,-,-,-,n,i,k,u
hokk1243,-,-,-,n,i,k,u
gifu1238,-,-,-,n,i,k,u
gifu1238,-,-,-,n,i,k,u
shiz1237,-,-,-,n,i,k,u
gunm1237,-,-,-,n,i,k,u
chic1269,-,-,-,n,i,k,u
toch1258,-,-,-,n,i,g,u
kana1290,-,-,-,n,i,k,u
iyob1237,-,-,-,n,i,k,u
tott1237,-,-,-,n,i,k,u
miee1237,-,-,-,n,i,k,u
kaga1258,-,-,-,n,i,k,u
toku1245,-,-,-,n,i,k,u
kyot1238,-,-,-,n,i,k,u
osak1237,-,-,-,m,i,-,-
waka1279,-,-,-,n,i,k,u
shig1237,-,-,-,m,i,-,-
kobe1244,-,-,-,n,i,k,u
okay1237,-,-,-,n,i,k,u
yama1261,-,-,-,n,i,k,u
fuku1241,-,-,-,n,i,k,u
kana1289,-,-,-,n,i,k,u
naga1408,-,-,-,n,i,k,u
hiro1237,-,-,-,n,i,k,u
ibar1242,-,-,-,n,i,k,u
chib1248,-,-,-,n,i,k,u
hata1244,-,-,-,n,i,k,u
toya1237,-,-,-,n,i,k,u
niig1237,-,-,-,n,i,k,u
fuku1243,-,-,-,n,i,g,u
send1240,-,-,-,n,i,k,u
yama1262,-,-,-,n,i,g,u
akit1240,-,-,-,n,i,g,u
tsug1237,-,-,-,n,i,g,u
kese1237,-,-,-,n,i,g,u
izum1237,-,-,-,n,e,k,u
hach1239,-,-,-,n,i,k,u
saga1265,-,-,-,n,i,k,u
nort2935,-,-,-,n,i,7,-
oldj1239,-,-,-,S,i,S,i
