language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ishi1240,N,-,t,-,-,-,-,a,-,-,-,-
take1256,-,-,d,-,-,-,Z,i,-,-,-,-
hate1238,N,-,t,-,-,-,-,a,-,-,-,-
naze1238,-,-,n,-,i,-,S,a,-,-,-,-
okin1244,N,-,t,-,-,-,S,a,-,-,-,-
yona1241,-,-,d,-,-,-,-,i,n,a,g,a
miya1260,m,-,t,-,-,-,-,a,-,-,-,-
irab1238,m,-,t,-,-,-,-,a,-,-,-,-
tara1319,m,-,t,-,-,-,-,a,-,-,-,-
ikem1235,N,-,t,-,-,-,-,a,-,-,-,-
chik1251,-,-,d,-,o,-,r,o,-,-,-,-
kuma1281,-,-,t,s,u,-,S,i,-,-,-,-
naga1405,-,-,t,s,u,-,S,i,-,-,-,-
miya1258,-,-,t,s,u,-,S,i,-,-,-,-
oita1237,-,-,t,-,u,t,S,i,-,-,-,-
toky1238,-,-,t,s,u,-,S,i,-,-,-,-
yama1263,-,-,t,s,u,-,S,i,-,-,-,-
hokk1243,-,-,t,s,u,-,S,i,-,-,-,-
gifu1238,-,-,t,s,u,-,S,i,-,-,-,-
gifu1238,-,-,t,s,u,-,S,i,-,-,-,-
shiz1237,-,-,t,s,u,-,S,i,-,-,-,-
gunm1237,-,-,t,s,u,-,S,i,-,-,-,-
chic1269,-,-,t,s,u,-,S,i,-,-,-,-
toch1258,-,-,t,s,u,-,S,i,-,-,-,-
kana1290,-,-,t,s,u,-,S,i,-,-,-,-
iyob1237,-,-,t,s,u,-,S,i,-,-,-,-
tott1237,-,-,t,s,u,-,S,i,-,-,-,-
miee1237,-,-,t,s,u,-,S,i,-,-,-,-
kaga1258,-,-,t,s,u,-,S,i,-,-,-,-
toku1245,-,-,t,s,u,-,S,i,-,-,-,-
kyot1238,-,-,t,s,u,-,S,i,-,-,-,-
osak1237,-,-,t,s,u,-,S,i,-,-,-,-
waka1279,-,-,t,s,u,-,S,i,-,-,-,-
shig1237,-,-,t,s,u,-,S,i,-,-,-,-
kobe1244,-,-,t,s,u,-,S,i,-,-,-,-
okay1237,-,-,t,s,u,-,S,i,-,-,-,-
yama1261,-,-,d,-,o,-,r,o,-,-,-,-
fuku1241,b,e,t,-,-,-,-,o,-,-,-,-
kana1289,-,-,d,-,o,-,r,o,-,-,-,-
naga1408,b,e,t,-,o,-,-,-,-,-,-,-
hiro1237,-,-,t,s,u,-,S,i,-,-,-,-
ibar1242,-,-,t,s,u,-,S,i,-,-,-,-
chib1248,-,-,t,s,u,-,S,i,-,-,-,-
hata1244,-,-,t,-,u,t,S,i,-,-,-,-
toya1237,-,-,d,-,o,-,r,o,-,-,-,-
niig1237,b,e,t,-,o,-,-,-,-,-,-,-
fuku1243,-,-,t,s,u,-,S,i,-,-,-,-
send1240,-,-,t,s,u,d,z,u,-,-,-,-
yama1262,-,-,t,S,i,d,Z,i,-,-,-,-
akit1240,-,-,t,S,i,d,Z,i,-,-,-,-
tsug1237,-,-,t,s,u,d,z,u,-,-,-,-
kese1237,-,-,t,s,u,d,z,u,-,-,-,-
izum1237,-,-,t,S,i,t,S,i,-,-,-,-
hach1239,-,-,t,s,u,-,S,i,-,-,-,-
saga1265,-,-,d,-,o,-,r,o,-,-,-,-
nort2935,-,-,t,s,u,-,7,-,-,-,-,-
oldj1239,-,-,t,-,u,-,t,i,-,-,-,-
