language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
ishi1240,-,-,-,i,-,-,m,i,-,-,-,-
take1256,7,i,m,i,-,-,m,i,r,-,u,N
hate1238,-,-,-,i,-,-,m,i,-,-,-,-
naze1238,7,i,m,i,-,3,n,i,r,y,u,N
okin1244,7,i,m,i,-,-,m,i,N,-,-,-
yona1241,-,-,-,i,-,-,m,i,-,-,-,-
chik1251,y,u,m,e,b,a,m,i,r,-,u,-
kuma1281,y,u,m,e,b,a,m,i,r,-,u,-
naga1405,y,u,m,e,-,-,-,-,-,-,-,-
miya1258,y,u,m,e,w,o,m,i,r,-,u,-
oita1237,y,u,m,y,-,u,m,i,r,-,u,-
toky1238,y,u,m,e,-,-,m,i,r,-,u,-
yama1263,y,u,m,e,-,o,m,i,r,-,u,-
gifu1238,y,u,m,e,-,-,m,i,r,-,u,-
gifu1238,y,u,m,e,-,-,m,i,r,-,u,-
shiz1237,y,u,m,e,-,-,m,i,r,-,u,-
gunm1237,y,u,m,e,-,o,m,i,r,-,u,-
chic1269,y,u,m,e,-,-,-,-,-,-,-,-
toch1258,y,u,m,e,-,o,m,i,r,-,u,-
kana1290,y,u,m,e,-,o,m,i,r,-,u,-
iyob1237,y,u,m,e,-,o,m,i,r,-,u,-
tott1237,y,u,m,e,-,o,m,i,r,-,u,-
miee1237,y,u,m,e,-,o,m,i,r,-,u,-
kaga1258,y,u,m,e,-,-,m,i,r,-,u,-
toku1245,y,u,m,e,-,o,m,i,r,-,u,-
osak1237,y,u,m,e,-,o,m,i,r,-,u,-
kobe1244,y,u,m,e,-,-,m,i,r,-,u,-
okay1237,y,u,m,y,-,o,m,i,r,-,u,-
yama1261,y,u,m,e,-,o,m,i,r,-,u,-
fuku1241,y,u,m,e,-,-,m,i,r,-,u,-
naga1408,y,u,m,e,-,-,m,i,r,-,u,-
hiro1237,y,u,m,y,-,o,m,i,r,-,u,-
ibar1242,y,u,m,e,-,-,m,i,r,-,u,-
chib1248,y,u,m,e,-,o,m,i,r,-,u,-
hata1244,y,u,m,e,-,o,m,i,r,-,u,-
niig1237,y,u,m,e,-,o,m,i,r,-,u,-
send1240,y,u,m,e,-,-,m,i,r,-,u,-
yama1262,y,u,m,e,-,-,m,i,r,-,u,-
izum1237,-,i,m,e,-,-,m,i,-,-,-,-
hach1239,y,u,m,e,-,o,m,i,r,-,u,-
saga1265,y,u,m,e,b,a,m,i,-,-,-,-
oldj1239,-,i,m,e,-,-,-,-,-,-,-,-
