language,x1,x2,x3,x4,x5,x6,x7
ishi1240,-,a,m,i,-,-,-
take1256,-,a,m,i,-,-,-
hate1238,-,a,m,i,-,-,-
naze1238,7,a,m,i,3,-,-
okin1244,7,a,m,i,-,-,-
yona1241,-,a,m,i,-,-,-
miya1260,-,a,m,i,-,-,-
irab1238,-,a,m,i,-,-,-
tara1319,-,a,m,i,-,-,-
ikem1235,-,a,m,i,-,-,-
chik1251,-,a,m,e,-,-,-
kuma1281,-,a,m,e,-,-,-
naga1405,-,a,m,e,-,-,-
miya1258,-,a,m,e,-,-,-
oita1237,-,a,m,e,-,-,-
toky1238,-,a,m,e,-,-,-
yama1263,-,a,m,e,-,-,-
hokk1243,-,a,m,e,-,-,-
gifu1238,-,a,m,e,-,-,-
gifu1238,-,a,m,e,-,-,-
shiz1237,-,a,m,e,-,-,-
gunm1237,-,a,m,e,-,-,-
chic1269,-,a,m,e,-,-,-
toch1258,-,a,m,e,-,-,-
kana1290,-,a,m,e,-,-,-
iyob1237,-,a,m,e,-,-,-
tott1237,-,a,m,e,-,-,-
miee1237,-,a,m,e,-,-,-
kaga1258,-,a,m,e,-,-,-
toku1245,-,a,m,e,-,-,-
kyot1238,-,a,m,e,-,-,-
osak1237,-,a,m,e,-,-,-
waka1279,-,a,m,e,-,-,-
shig1237,-,a,m,e,-,-,-
kobe1244,-,a,m,e,-,-,-
okay1237,-,a,m,e,-,-,-
yama1261,-,a,m,e,-,-,-
fuku1241,-,a,m,e,-,-,-
kana1289,-,a,m,e,-,-,-
naga1408,-,a,m,e,-,-,-
hiro1237,-,a,m,e,-,-,-
ibar1242,-,a,m,e,-,-,-
chib1248,-,a,m,e,-,-,-
hata1244,-,a,m,e,-,-,-
toya1237,-,a,m,e,-,-,-
niig1237,-,a,m,e,-,-,-
fuku1243,-,a,m,e,-,-,-
send1240,-,a,m,e,-,-,-
yama1262,-,a,m,e,-,-,-
akit1240,-,a,m,e,-,-,-
tsug1237,-,a,m,e,-,-,-
kese1237,-,a,m,e,-,-,-
izum1237,-,a,m,e,-,-,-
hach1239,-,a,m,e,-,-,-
saga1265,-,a,m,e,a,m,e
nort2935,-,a,m,e,-,-,-
oldj1239,-,a,m,e,3,-,-
