language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
haka1240,t,-,h,-,-,-,-,a,-,t,t,h,-,-,a,7
lush1249,t,-,h,-,-,-,-,a,-,t,-,-,-,-,-,-
karb1241,-,-,-,-,-,-,-,a,-,p,-,-,-,-,-,-
khal1275,-,-,s,-,-,-,-,e,-,t,-,-,-,-,-,-
thul1246,-,-,s,-,-,-,-,e,-,t,-,-,-,-,-,-
kulu1253,-,-,s,-,-,-,-,e,i,m,-,-,-,-,a,-
bahi1252,-,-,s,-,-,-,-,a,-,t,-,-,-,-,-,-
limb1266,-,-,s,-,-,-,-,E,-,t,-,-,-,-,-,-
bant1281,-,-,s,-,-,-,-,e,-,t,-,-,-,-,-,-
chep1245,-,-,s,-,-,-,-,a,-,t,-,-,-,-,-,-
wayu1241,-,-,y,-,-,-,-,u,-,k,-,-,-,-,-,-
lash1243,-,-,s,-,-,-,-,a,-,t,-,-,-,-,-,-
zaiw1241,-,-,s,-,-,-,-,a,-,t,-,-,-,-,-,-
maru1249,-,-,s,-,-,-,-,E,-,7,-,-,-,-,-,-
pela1242,-,-,s,-,-,-,-,E,-,7,-,-,-,-,-,-
acha1249,-,-,s,-,-,-,-,a,-,t,-,-,-,-,-,-
nucl1310,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-
nucl1310,t,-,8,-,-,-,-,o,-,7,-,-,-,-,-,-
lisu1250,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
drun1238,-,-,s,-,-,-,-,o,-,t,-,-,-,-,-,-
japh1234,-,-,s,-,-,-,-,a,-,t,-,-,-,-,-,-
situ1238,k,o,s,-,-,-,-,o,-,t,-,-,-,-,-,-
zhab1238,-,-,s,h,-,-,-,e,-,-,-,-,-,-,-,-
zhab1238,k,o,s,h,-,-,-,e,-,-,-,-,-,-,-,-
amdo1237,p,-,s,-,-,-,-,a,-,t,-,-,-,-,-,-
amdo1237,-,-,S,-,-,-,-,a,-,-,-,-,-,-,-,-
amdo1237,-,-,s,S,-,-,-,l,-,-,-,-,-,-,-,-
kham1282,-,-,s,-,-,-,-,E,-,7,-,-,-,-,-,-
kham1282,t,-,S,-,-,-,-,u,-,-,-,-,-,-,-,-
tsha1245,-,-,S,-,-,-,-,e,-,-,-,-,-,-,-,-
byan1241,-,-,s,-,-,-,-,a,a,m,-,-,-,-,o,-
rong1264,-,-,s,-,-,-,-,a,-,d,-,-,-,-,-,-
gahr1239,-,-,p,-,-,-,-,u,-,r,-,-,-,-,-,-
idum1241,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-
diga1241,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
boka1249,-,-,m,-,-,-,-,e,-,n,-,-,-,-,-,-
garo1247,-,-,s,o,o,7,o,o,-,t,-,-,-,-,a,-
garo1247,-,-,s,i,-,-,-,e,-,t,-,-,-,-,a,-
rabh1238,-,-,s,i,-,-,-,i,-,t,-,h,i,x,i,-
hakk1236,-,-,s,-,-,-,-,a,-,7,-,-,-,-,y,-
hakk1236,t,-,h,-,-,-,-,o,-,N,-,-,-,-,-,-
