language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
haka1240,p,a,-,t,-,h,u,u,-,m,-,-,-
karb1241,k,e,-,t,-,h,o,o,-,m,-,-,-
khal1275,-,-,-,-,-,s,-,u,k,p,-,-,u
thul1246,-,-,-,-,-,s,-,u,-,-,-,-,-
kulu1253,-,-,-,-,-,s,-,u,-,p,t,S,i
bahi1252,-,-,-,-,-,s,-,a,-,m,-,-,-
limb1266,-,-,-,-,-,s,-,u,-,m,-,s,i
bant1281,-,-,-,-,-,s,-,u,-,m,-,k,a
chep1245,-,-,-,-,-,s,-,u,-,m,-,-,-
wayu1241,-,-,-,t,-,s,h,u,k,p,-,-,u
lash1243,-,-,-,-,-,s,-,o,-,m,-,-,-
zaiw1241,-,-,-,-,-,s,-,u,-,m,-,-,-
maru1249,-,-,-,-,-,s,-,a,-,m,-,-,-
pela1242,-,-,-,-,-,s,-,a,-,m,-,-,-
acha1249,-,-,-,-,-,s,-,u,-,m,-,-,-
nucl1310,-,-,-,t,-,8,-,o,-,-,-,-,-
lisu1250,-,-,-,-,-,s,-,o,-,-,-,-,-
drun1238,-,-,-,o,-,s,-,u,-,m,-,-,-
japh1234,-,-,-,X,-,s,-,u,-,m,-,-,-
situ1238,-,-,-,k,3,s,-,o,-,m,-,-,-
zhab1238,-,-,-,-,-,s,-,i,-,-,-,-,-
amdo1237,-,-,-,x,-,s,-,3,-,m,-,-,-
amdo1237,-,-,-,h,-,s,-,3,-,m,-,-,-
kham1282,-,-,-,-,-,s,-,o,-,-,-,-,-
tsha1245,-,-,-,-,-,s,-,a,-,m,-,-,-
byan1241,-,-,-,-,-,s,-,3,-,m,-,-,-
rong1264,-,-,-,-,-,s,-,u,-,m,-,-,-
gahr1239,-,-,-,-,-,s,-,u,-,m,-,-,i
idum1241,-,-,-,k,o,s,o,o,-,N,-,-,-
diga1241,-,-,-,k,o,s,-,u,-,N,-,-,-
boka1249,-,-,-,-,a,h,-,u,-,m,-,-,-
garo1247,g,i,-,t,-,t,-,a,-,m,-,-,-
rabh1238,-,a,n,t,-,h,-,a,-,m,-,-,-
hakk1236,-,-,-,-,-,s,-,a,-,N,-,-,-
hakk1236,-,-,-,-,-,s,-,a,-,N,-,-,-
