language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
haka1240,-,-,-,-,-,-,-,-,f,-,a,p,-,-,-,-,-,-,a,-,-
lush1249,-,-,-,-,-,-,-,-,f,-,a,p,-,-,-,-,-,-,a,-,-
lush1249,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,a,-,-
karb1241,-,-,-,-,-,-,-,-,s,o,o,p,-,-,-,-,-,-,o,-,-
khal1275,-,-,-,-,-,-,t,-,s,-,-,-,-,-,-,-,-,-,3,-,-
thul1246,-,-,-,-,-,-,t,a,r,-,a,p,-,-,-,-,-,-,a,-,-
kulu1253,-,-,-,-,-,-,t,-,S,-,-,h,-,-,-,-,-,-,a,-,-
bahi1252,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
limb1266,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-
bant1281,d,u,w,-,a,-,t,-,s,-,-,h,-,-,-,-,-,-,a,-,-
chep1245,g,o,-,-,o,y,t,-,S,-,-,-,-,-,-,-,-,-,o,o,7
wayu1241,-,-,-,-,-,-,t,a,w,-,-,-,-,-,-,-,-,-,o,-,-
lash1243,-,-,-,-,-,-,t,-,s,-,3,s,-,-,-,-,-,-,a,-,N
zaiw1241,y,u,7,k,e,-,t,-,s,-,o,-,-,-,-,-,-,-,o,-,-
maru1249,-,-,-,-,-,-,t,-,s,-,-,-,-,-,-,-,-,-,o,-,-
pela1242,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
acha1249,-,-,-,-,-,-,t,-,s,-,o,l,-,-,-,o,-,-,o,-,-
nucl1310,-,-,-,-,-,-,t,-,8,-,-,-,-,-,-,-,-,-,o,-,-
lisu1250,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,o,-,-
drun1238,-,o,-,-,-,-,t,-,S,-,o,n,-,-,-,p,-,-,o,-,i
japh1234,t,o,-,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,u,-,-
situ1238,t,3,-,-,-,-,t,-,s,-,-,-,-,-,-,-,-,-,o,-,-
amdo1237,-,-,-,-,-,-,-,-,S,-,3,l,-,-,-,-,-,-,3,-,-
amdo1237,-,-,-,-,-,-,-,-,S,-,3,l,-,-,-,-,-,-,3,-,-
kham1282,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-
tsha1245,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,a,-,-
byan1241,-,-,-,-,-,-,-,-,S,-,i,r,-,-,-,-,-,-,i,-,-
rong1264,-,-,-,-,-,-,t,-,S,h,e,r,-,-,-,-,-,-,i,-,-
gahr1239,b,u,-,-,-,-,t,-,s,-,-,-,-,-,-,-,-,-,a,-,-
idum1241,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,o,-,-
diga1241,-,o,-,-,-,-,-,-,y,-,u,-,-,-,-,-,-,-,o,-,-
boka1249,-,-,-,-,-,-,-,-,h,o,o,r,-,-,-,-,-,-,o,-,-
garo1247,-,-,-,-,-,-,-,-,d,-,e,p,-,a,n,-,-,t,e,-,-
rabh1238,-,-,-,-,-,-,-,-,s,a,a,b,r,a,m,u,u,s,a,-,-
hakk1236,l,a,-,-,i,-,t,-,-,-,-,-,-,-,-,-,-,-,i,-,-
hakk1236,l,a,-,-,i,-,t,-,s,-,-,-,-,-,-,-,-,-,u,-,-
