language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
haka1240,-,-,-,-,N,a,a,-,-,-,-,a,-,-,-
lush1249,s,-,a,-,N,-,-,-,-,-,-,a,-,-,-
karb1241,-,-,-,-,-,-,o,-,-,-,-,o,-,k,-
khal1275,-,-,-,-,N,-,-,-,-,-,-,3,-,-,-
thul1246,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-
kulu1253,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-
bahi1252,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-
limb1266,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-
bant1281,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-
chep1245,-,-,-,-,N,-,-,-,-,-,-,a,-,7,-
wayu1241,-,-,-,-,h,-,-,-,-,-,-,o,-,-,-
lash1243,-,-,-,-,N,-,3,-,t,s,o,o,-,-,-
zaiw1241,-,-,-,-,N,-,o,-,t,s,o,o,-,-,-
maru1249,-,-,-,-,N,-,3,-,t,s,-,o,-,-,-
pela1242,-,-,-,-,N,-,3,-,t,-,-,a,-,-,-
acha1249,-,-,-,-,N,-,a,-,-,S,u,a,-,-,-
nucl1310,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-
lisu1250,-,-,-,-,N,-,u,-,-,-,-,o,-,-,-
drun1238,-,-,-,-,N,-,u,-,t,S,-,i,-,-,-
japh1234,-,-,-,-,q,-,-,-,-,-,-,a,-,T,i
situ1238,p,S,3,u,y,-,-,-,-,-,-,o,-,-,-
zhab1238,d,-,-,-,Z,-,-,-,-,-,-,i,-,-,-
tsha1245,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-
byan1241,-,-,-,-,n,-,-,-,-,-,y,a,-,-,-
rong1264,-,-,-,-,m,-,a,-,t,S,h,a,-,-,-
gahr1239,-,-,-,-,5,-,-,-,-,-,-,a,-,-,-
idum1241,-,-,o,-,N,-,-,-,-,-,-,o,-,-,-
diga1241,t,-,o,-,N,-,-,-,-,-,-,o,-,N,-
boka1249,-,-,o,o,N,-,-,-,-,-,-,o,-,-,-
garo1247,-,-,-,-,n,-,a,7,t,-,-,o,o,k,-
rabh1238,-,-,-,-,n,-,a,-,-,-,-,a,-,-,-
hakk1236,-,-,-,-,m,-,-,-,t,-,-,i,-,-,-
hakk1236,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-
