language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
haka1240,-,-,-,r,a,-,-,-,-,-,-,a,m,-,-
lush1249,-,-,-,n,-,-,-,-,-,-,-,i,m,-,-
lush1249,-,-,-,l,o,-,-,-,-,-,-,o,b,e,t
karb1241,-,-,-,b,-,-,-,-,-,-,-,a,p,-,-
khal1275,-,-,-,l,u,s,-,-,-,-,-,o,m,-,-
kulu1253,-,-,-,-,-,s,-,e,-,r,b,o,-,-,-
bahi1252,-,-,-,t,-,s,-,i,n,d,-,a,-,-,-
limb1266,-,-,-,l,-,-,-,-,-,-,-,i,N,-,-
bant1281,-,-,-,g,a,s,-,-,-,-,-,a,-,-,-
chep1245,-,-,-,k,-,-,-,-,-,-,-,i,-,-,-
wayu1241,m,o,o,k,-,s,-,-,-,-,-,a,-,-,-
lash1243,-,-,-,m,-,-,-,-,-,-,-,a,n,-,-
zaiw1241,-,-,-,n,-,-,-,-,-,-,-,a,m,-,-
maru1249,-,-,-,m,-,-,-,-,-,-,-,a,N,-,-
pela1242,-,-,-,m,-,-,-,-,-,-,-,E,-,-,-
acha1249,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-
nucl1310,-,-,-,m,-,y,-,-,-,-,-,E,7,-,-
lisu1250,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-
drun1238,-,-,-,S,-,-,-,-,-,-,-,i,n,-,-
japh1234,x,-,-,-,-,S,-,-,-,-,-,a,y,-,-
situ1238,k,o,-,t,-,s,-,-,-,-,-,o,-,-,-
zhab1238,-,-,-,t,-,S,-,-,-,-,-,u,-,-,-
amdo1237,r,-,-,t,-,s,-,-,-,-,-,E,-,-,-
amdo1237,h,-,-,t,-,s,-,-,-,-,-,a,-,-,-
kham1282,-,-,-,t,-,s,-,-,-,-,-,a,-,-,-
tsha1245,-,-,-,N,-,o,-,-,-,-,-,o,n,-,-
tsha1245,-,-,-,t,-,s,-,-,-,-,-,i,-,-,-
byan1241,-,-,-,t,-,s,-,i,-,-,-,i,-,-,-
rong1264,-,-,-,t,-,S,-,-,-,-,-,i,-,-,-
gahr1239,-,-,-,t,-,S,-,-,-,-,-,i,-,-,-
idum1241,-,-,-,k,o,r,-,-,-,-,-,e,-,-,-
diga1241,-,-,-,t,o,r,-,-,-,-,-,e,-,-,-
boka1249,-,-,-,t,a,p,-,-,-,-,-,i,-,-,-
garo1247,-,-,-,-,-,s,-,-,-,-,-,a,m,-,-
rabh1238,-,-,-,-,-,s,-,-,-,-,-,a,m,-,-
hakk1236,-,-,-,t,-,s,h,o,-,-,-,o,-,-,-
hakk1236,-,-,-,t,-,s,h,a,-,-,-,u,-,-,-
