language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
haka1240,-,-,-,-,-,m,-,-,u,m,u,-,-,7,-,-,-
lush1249,-,-,-,-,-,r,-,-,i,-,a,-,-,-,-,-,-
lush1249,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-
karb1241,-,-,-,-,-,l,-,-,a,-,a,n,g,N,-,-,-
khal1275,-,-,-,-,-,t,-,h,-,-,3,-,-,-,-,-,-
thul1246,-,-,-,-,-,l,-,w,-,-,a,-,-,s,-,-,-
kulu1253,-,-,-,-,-,k,-,h,o,m,a,-,-,-,-,-,-
limb1266,-,-,-,-,-,n,i,s,-,-,-,-,-,-,-,-,-
bant1281,-,-,-,-,-,t,-,s,o,-,o,-,-,p,-,-,-
chep1245,-,-,-,-,-,k,-,-,-,-,3,-,-,n,-,-,-
wayu1241,-,-,-,-,-,-,-,y,-,-,e,-,-,N,-,-,-
lash1243,-,-,-,-,-,m,-,y,-,-,a,-,-,N,-,-,-
zaiw1241,-,-,-,-,-,m,-,y,-,-,a,-,-,N,-,-,-
maru1249,-,-,-,-,-,m,-,y,-,-,o,-,-,-,-,-,-
pela1242,-,-,-,-,-,m,-,y,-,-,o,-,-,-,-,-,-
acha1249,-,e,n,-,-,m,-,Z,-,-,a,-,-,N,-,-,-
nucl1310,-,-,-,-,-,m,-,y,-,-,i,-,-,-,-,-,-
lisu1250,-,-,l,o,o,m,-,-,-,-,o,-,-,o,-,-,-
drun1238,-,-,-,-,-,-,-,y,-,-,o,-,-,-,-,-,-
japh1234,-,-,m,-,-,t,-,-,-,-,o,-,-,-,-,-,-
situ1238,k,o,m,-,-,t,-,-,-,-,o,-,-,-,-,-,-
zhab1238,-,-,-,-,-,t,-,S,-,-,u,-,-,-,-,-,-
amdo1237,-,-,-,-,-,r,-,-,-,-,i,-,-,k,-,-,-
amdo1237,-,-,-,-,-,r,-,-,-,-,3,-,-,X,-,-,-
kham1282,-,-,-,-,-,r,-,-,-,-,i,-,-,7,-,-,-
tsha1245,-,-,-,-,-,t,-,h,o,-,o,-,-,N,-,-,-
byan1241,-,-,-,-,-,t,-,-,-,-,i,-,-,N,m,-,o
rong1264,-,-,-,-,-,k,-,-,-,-,a,-,-,n,-,-,-
gahr1239,-,-,-,-,-,t,-,h,-,-,a,-,-,N,-,-,-
gahr1239,-,-,-,-,-,t,-,-,-,-,a,-,-,n,t,-,-
idum1241,-,o,-,-,-,t,-,h,-,-,u,-,-,N,-,-,-
diga1241,k,o,-,-,-,t,-,i,-,-,u,-,-,N,-,-,-
boka1249,k,o,-,-,o,N,-,p,o,-,o,-,-,N,-,-,-
garo1247,-,-,-,-,-,n,-,-,-,-,i,-,-,k,-,-,a
rabh1238,-,-,-,-,-,n,-,-,-,-,u,-,-,k,-,-,-
hakk1236,-,-,-,-,-,k,-,h,o,-,o,-,-,n,t,o,o
hakk1236,-,-,-,-,-,k,-,h,-,-,o,-,-,n,t,a,u
