language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
haka1240,-,-,-,-,t,-,-,-,-,-,-,s,h,a,a,a,t,s,h,a,a,-,-,a,-,k
lush1249,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,u,-,k
karb1241,i,n,g,N,t,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-,o,-,k
khal1275,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,o,-,-,o,-,l
thul1246,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,t
kulu1253,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,a,-,-
bahi1252,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
limb1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,s
bant1281,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,u,N,s
chep1245,-,-,-,-,d,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,r,7
wayu1241,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,o,-,k
lash1243,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
zaiw1241,-,-,-,-,p,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,e,-,-
maru1249,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,e,-,-
pela1242,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,e,-,-
acha1249,-,-,-,-,t,-,-,-,-,-,-,S,h,-,-,-,-,-,-,-,o,-,-,o,-,-
nucl1310,-,t,-,-,h,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-
lisu1250,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
drun1238,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,7
japh1234,-,m,-,-,T,i,-,-,-,-,-,p,h,-,-,u,t,l,-,-,-,-,-,o,-,t
situ1238,-,-,-,-,t,3,N,o,r,k,a,p,h,-,-,-,-,S,-,-,-,-,-,3,-,t
zhab1238,-,o,-,-,n,-,-,-,-,-,-,p,h,-,-,-,-,-,-,-,-,-,-,E,-,-
amdo1237,-,r,-,-,T,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,u,-,k
amdo1237,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,e,-,n
kham1282,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,u,-,-
tsha1245,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,e,-,k
byan1241,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,3,b,m,o,-,-
rong1264,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,u,-,g
gahr1239,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,u,-,l,-,-,o,-,-,o,-,t
idum1241,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-
diga1241,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-
boka1249,-,-,-,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,u,-,r,a,-,N
garo1247,-,s,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,a,-,-
rabh1238,-,k,a,a,T,i,-,-,-,-,-,-,T,-,-,-,-,-,-,-,o,-,-,o,-,t
hakk1236,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,i,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,i,-,-
