language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
haka1240,-,-,-,-,p,a,r,-,u,k,-,-,-
karb1241,-,-,t,-,h,-,r,o,o,k,-,-,-
thul1246,-,-,-,-,-,-,r,-,u,-,-,-,-
kulu1253,-,-,-,-,-,-,t,-,u,k,t,S,i
bahi1252,-,-,-,-,-,-,r,-,u,k,-,-,a
bant1281,-,-,-,-,-,-,s,-,e,k,k,-,a
lash1243,-,-,k,-,h,-,y,-,u,k,-,-,-
zaiw1241,-,-,k,-,h,-,y,-,u,7,-,-,-
maru1249,-,-,k,-,h,-,y,a,u,k,-,-,-
pela1242,-,-,k,-,h,-,y,a,u,7,-,-,-
acha1249,-,-,-,-,x,-,Z,o,o,7,-,-,-
nucl1310,-,-,t,-,S,-,h,o,u,7,-,-,-
lisu1250,-,-,t,-,S,-,h,-,o,-,-,-,-
drun1238,-,-,k,-,r,-,-,-,u,7,-,-,-
japh1234,k,u,t,-,S,-,-,-,o,x,-,-,-
situ1238,k,3,t,-,S,-,-,o,o,k,-,-,-
zhab1238,-,-,t,-,S,-,h,o,o,-,-,-,-
amdo1237,-,-,t,-,S,-,-,-,3,X,-,-,-
amdo1237,-,-,t,-,S,-,-,-,u,k,-,-,-
kham1282,-,-,t,-,S,-,-,-,u,7,-,-,-
tsha1245,-,-,k,-,h,-,-,-,u,N,-,-,-
byan1241,-,-,t,u,g,-,-,-,u,-,-,-,-
rong1264,-,-,t,S,h,-,-,-,E,-,-,-,-
gahr1239,-,-,t,-,r,-,-,-,u,y,-,-,-
idum1241,-,-,t,o,h,-,r,o,o,-,-,-,-
diga1241,-,-,t,o,x,-,r,o,o,-,-,-,-
boka1249,-,-,-,a,k,-,-,-,u,-,-,-,-
garo1247,-,-,d,-,-,-,-,o,o,k,-,-,-
hakk1236,-,-,-,-,-,-,l,i,u,7,-,-,-
hakk1236,-,-,-,-,-,-,l,-,u,k,-,-,-
