language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
haka1240,-,-,t,-,-,-,-,-,-,-,l,-,i,-,r,-,a,-,n
lush1249,-,-,t,-,S,-,-,-,-,-,h,-,e,-,-,-,e,-,m
karb1241,b,u,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
khal1275,-,-,k,-,-,-,-,-,-,-,h,-,-,-,-,-,e,-,l
thul1246,-,-,p,-,-,-,-,-,-,-,h,-,o,-,-,-,o,-,t
kulu1253,-,-,-,-,-,-,-,-,-,-,d,-,u,m,m,-,a,-,-
bahi1252,-,-,k,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,t
limb1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,u,t,t
bant1281,-,-,-,-,-,-,-,-,-,-,b,-,a,n,m,-,a,-,-
lash1243,-,-,k,-,-,-,-,-,-,-,h,-,-,-,y,a,u,-,-
zaiw1241,-,-,k,-,-,-,-,-,-,-,h,-,-,-,y,-,u,-,i
maru1249,-,-,k,-,-,-,-,-,-,-,h,-,-,-,y,-,u,-,k
pela1242,-,-,k,-,-,-,-,-,-,-,h,-,-,-,y,-,u,-,-
acha1249,-,-,-,-,-,-,-,-,-,-,x,-,-,-,Z,a,u,-,7
nucl1310,n,o,7,-,-,-,-,-,-,-,n,-,-,-,y,-,i,-,7
lisu1250,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-
drun1238,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,u,-,r
japh1234,-,-,q,a,-,l,e,b,-,-,z,-,-,-,-,-,u,-,-
situ1238,-,-,t,3,S,n,a,m,k,o,s,-,-,-,n,-,o,-,r
zhab1238,-,a,t,-,S,-,-,-,-,-,h,-,-,-,-,-,i,-,-
amdo1237,-,-,m,-,-,-,-,-,-,-,b,-,-,-,-,-,3,-,-
kham1282,-,-,S,-,-,-,-,-,-,-,h,-,-,-,-,-,e,-,-
tsha1245,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-
rong1264,-,-,d,-,-,-,-,-,-,-,h,-,3,-,m,-,a,-,k
gahr1239,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,t
boka1249,-,-,-,-,-,-,-,-,-,-,h,-,3,N,N,-,a,-,N
garo1247,-,-,s,-,-,-,-,-,-,-,p,o,o,-,-,-,a,-,-
hakk1236,-,-,t,-,S,-,-,-,-,-,h,-,-,-,-,-,u,-,i
hakk1236,p,o,t,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,N
