language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
khal1275,-,-,-,y,-,o,k,-,k,-,-,o,-,-,-,-,-
kulu1253,-,-,-,m,-,3,n,-,p,-,-,i,-,-,-,-,-
limb1266,-,-,-,n,-,a,-,-,-,-,-,-,-,-,-,-,-
bant1281,-,-,-,m,-,o,o,-,y,-,-,u,-,-,-,-,-
chep1245,-,-,-,7,-,o,o,7,h,-,-,a,N,7,-,-,-
nucl1310,t,-,-,h,-,o,o,o,n,-,-,o,-,-,-,-,-
lash1243,t,-,-,h,-,3,-,-,m,o,-,o,-,-,-,-,-
zaiw1241,-,-,-,x,y,e,-,-,m,-,-,a,-,-,-,-,-
maru1249,t,-,-,h,-,e,-,-,m,-,-,E,-,-,-,-,-
pela1242,t,-,-,h,-,o,-,i,m,-,-,E,-,-,-,-,-
xian1249,t,-,-,h,-,E,-,t,h,-,-,o,-,7,-,-,-
acha1249,t,-,-,h,-,e,-,t,h,-,-,o,-,7,-,-,-
lisu1250,-,-,-,g,-,o,o,-,k,u,-,a,-,-,-,-,-
jing1260,-,-,-,w,o,o,-,-,Z,a,k,o,-,7,-,-,-
drun1238,-,-,-,-,-,o,-,-,y,o,k,o,-,i,-,-,-
haka1240,k,-,-,h,-,i,-,-,k,-,-,a,-,-,-,-,-
karb1241,-,-,-,h,-,a,-,-,-,-,-,a,-,-,-,-,-
horp1240,a,w,u,t,-,-,-,-,h,-,-,u,-,-,-,-,-
eree1240,E,-,-,t,-,3,-,-,g,-,-,3,-,-,-,-,-
japh1234,-,n,u,r,-,e,-,-,r,-,-,i,-,-,-,-,-
situ1238,-,w,u,t,-,3,-,-,-,-,-,i,-,-,-,-,-
zhab1238,t,h,3,k,-,-,-,-,h,-,-,3,-,-,-,-,-
zhab1238,-,N,u,k,-,-,-,-,h,-,-,3,-,-,-,-,-
byan1241,-,-,a,t,-,-,-,-,-,-,-,E,-,-,-,-,-
byan1241,-,-,a,t,-,i,-,k,h,-,-,o,-,-,-,-,-
rong1264,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-
gahr1239,-,-,-,t,-,-,-,-,h,a,r,a,-,N,-,-,-
clas1254,-,-,-,d,-,-,-,-,-,-,-,e,-,r,-,-,-
amdo1237,-,-,-,k,-,-,-,-,-,-,-,a,-,N,-,-,-
amdo1237,-,-,-,k,-,-,-,-,-,-,-,a,-,n,-,n,a
utsa1239,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-
kham1282,-,-,e,t,-,-,-,-,s,-,-,o,-,-,-,-,-
tsha1245,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,l,a
tsha1245,-,-,-,7,-,-,-,-,-,-,-,o,o,l,e,l,a
tsha1245,-,-,-,7,-,-,-,-,-,-,-,o,o,-,-,n,a
idum1241,-,-,-,-,-,o,-,-,y,-,-,o,-,-,-,-,-
diga1241,-,-,-,w,-,e,-,-,g,o,-,o,-,-,-,-,-
boka1249,-,-,-,-,-,a,-,-,t,-,-,o,-,-,-,-,-
boka1249,-,-,-,-,-,a,-,-,l,-,-,o,-,-,-,-,-
garo1247,-,-,u,7,-,-,-,-,n,-,-,o,-,-,-,-,-
oldc1244,-,-,-,p,-,a,-,-,y,-,-,-,-,7,-,-,-
