language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
lush1249,-,-,-,-,-,-,-,r,-,-,-,-,i,a,u,-,-,-,-
karb1241,-,i,n,g,-,N,p,r,-,-,-,-,i,-,m,-,-,-,-
khal1275,-,-,-,t,-,-,-,s,-,-,-,-,3,-,m,-,-,E,-
thul1246,-,-,-,t,-,-,-,s,-,-,-,-,3,l,b,-,-,i,-
kulu1253,-,-,-,t,-,-,-,S,-,-,-,h,a,-,m,-,e,i,-
bahi1252,-,-,-,-,-,-,-,l,-,-,-,-,i,-,m,d,z,e,-
limb1266,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,m,e,t
bant1281,-,-,-,-,-,-,-,l,-,-,-,-,u,-,p,-,m,i,t
chep1245,-,-,-,g,-,-,-,y,-,-,-,-,a,-,p,-,-,-,-
wayu1241,-,-,-,t,-,-,-,s,u,x,t,s,u,-,m,-,-,-,-
lash1243,-,-,-,-,-,-,-,N,-,-,-,-,a,-,p,-,-,-,-
zaiw1241,-,-,-,-,-,-,-,-,-,-,-,-,a,-,p,-,-,-,-
maru1249,-,-,-,-,-,-,-,N,-,-,-,-,E,-,7,-,-,-,-
pela1242,-,-,-,-,-,-,-,N,-,-,-,-,E,-,7,-,-,-,-
acha1249,-,-,-,-,-,-,-,-,-,-,-,-,a,-,p,-,-,-,-
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,-,-,-,-
lisu1250,-,-,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-
drun1238,-,-,-,-,-,-,-,-,-,-,-,-,o,-,p,-,-,-,-
japh1234,-,-,-,t,-,-,a,q,-,-,-,-,a,-,b,-,-,-,-
situ1238,-,-,-,t,-,-,o,k,-,-,-,-,o,-,p,-,-,-,-
zhab1238,-,-,-,v,-,-,-,y,-,-,-,-,e,-,-,-,-,-,-
amdo1237,-,-,-,k,-,-,-,h,-,-,-,-,a,-,p,-,-,-,-
amdo1237,-,-,-,k,-,-,-,h,-,-,-,-,a,-,p,-,-,-,-
kham1282,-,-,-,k,-,-,-,h,-,-,-,-,o,u,7,-,-,-,-
tsha1245,-,-,-,k,-,-,-,h,-,-,-,-,a,-,m,-,-,-,-
rong1264,-,-,-,k,-,-,-,h,-,-,-,-,e,-,b,-,-,-,-
gahr1239,-,-,-,k,-,-,-,h,-,-,-,-,e,-,p,-,-,-,-
idum1241,-,-,-,k,-,-,-,h,u,-,-,-,u,-,-,-,-,-,-
boka1249,-,-,-,-,-,-,-,p,u,-,-,S,i,-,-,-,-,-,-
garo1247,s,i,-,l,e,N,-,s,-,-,-,-,i,-,-,-,-,-,-
rabh1238,b,i,n,d,-,-,-,z,-,-,-,-,i,-,-,-,-,-,-
hakk1236,-,-,-,t,-,-,-,S,-,-,-,-,u,-,m,-,-,-,-
hakk1236,-,-,-,t,-,-,-,s,-,-,-,-,i,-,n,-,-,-,-
