language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
haka1240,-,-,-,-,-,-,l,-,i,-,-,a,-,k,l,i,a,7
lush1249,-,-,-,-,-,-,l,-,i,-,-,a,-,k,-,-,-,-
karb1241,-,i,n,g,N,-,l,-,-,-,-,e,-,k,-,-,-,-
khal1275,-,-,-,-,-,-,l,-,-,-,-,a,-,k,-,-,-,-
thul1246,-,-,-,-,-,-,l,-,-,-,-,e,-,p,-,-,-,-
kulu1253,-,-,-,-,-,-,l,-,o,m,-,a,-,-,-,-,-,-
bahi1252,-,-,-,-,-,-,t,-,-,-,-,u,-,k,-,-,-,-
limb1266,-,-,-,-,-,-,l,-,-,-,-,a,-,k,-,-,-,-
bant1281,-,-,-,-,-,-,l,-,-,-,-,e,-,k,-,-,-,-
chep1245,-,-,-,-,h,-,l,-,y,-,-,a,-,k,-,-,-,-
chep1245,-,-,-,-,-,-,l,-,-,-,-,e,m,h,-,-,-,m
wayu1241,-,-,-,-,-,-,p,-,o,-,-,o,-,p,-,-,-,-
lash1243,-,-,-,-,-,-,y,-,-,-,-,o,-,7,-,-,-,-
zaiw1241,-,-,-,-,-,-,y,-,o,-,-,o,-,7,-,-,-,-
maru1249,-,-,-,-,-,-,y,-,-,-,-,o,-,7,-,-,-,-
pela1242,-,-,-,-,-,-,y,-,-,-,-,a,-,7,-,-,-,-
acha1249,-,-,-,-,-,-,l,-,e,-,-,-,-,7,-,-,-,-
acha1249,-,-,-,-,-,-,l,-,i,-,-,a,-,p,-,-,-,-
nucl1310,-,-,-,-,-,-,y,-,-,-,-,E,-,7,-,-,-,-
lisu1250,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-
drun1238,-,-,-,-,-,-,l,-,-,-,-,o,-,7,-,-,-,-
japh1234,-,-,n,-,u,n,t,s,-,-,-,u,-,x,-,-,-,-
situ1238,k,o,n,-,3,n,t,s,o,-,-,o,-,k,-,-,-,-
zhab1238,-,-,-,-,3,-,d,-,-,-,-,a,-,-,-,-,-,-
amdo1237,-,-,-,-,r,-,d,-,-,-,-,a,-,k,-,-,-,-
amdo1237,-,-,-,-,w,-,n,-,-,-,-,a,-,n,-,-,-,-
amdo1237,-,-,-,-,-,-,d,-,-,-,-,a,-,X,-,-,-,-
kham1282,-,-,-,-,-,-,S,-,o,-,-,o,-,7,-,-,-,-
kham1282,-,-,-,-,-,-,d,-,-,-,-,o,-,7,-,-,-,-
tsha1245,-,-,-,-,-,-,b,-,-,-,-,e,-,n,-,-,-,-
byan1241,-,-,-,-,-,-,l,-,-,-,-,a,-,m,-,-,o,-
rong1264,-,-,-,-,-,-,t,S,y,-,-,a,-,N,-,-,-,-
rong1264,-,-,-,-,-,-,t,S,-,-,-,a,-,t,-,-,-,-
gahr1239,-,-,-,-,-,-,l,-,-,-,-,a,-,k,-,-,-,-
idum1241,-,-,-,-,-,-,h,-,o,m,r,e,-,-,-,-,-,-
diga1241,-,-,-,-,-,-,l,i,o,-,-,o,-,-,-,-,-,-
boka1249,-,-,-,-,-,-,y,-,-,-,-,a,-,k,-,-,-,-
garo1247,-,-,-,-,s,-,r,-,-,-,-,a,-,k,-,-,a,-
rabh1238,-,-,-,-,s,e,l,-,-,-,-,e,-,k,-,-,-,-
hakk1236,-,-,-,-,-,-,S,-,-,-,-,E,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,l,-,i,-,-,a,-,N,-,-,-,-
