language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
khal1275,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,s,-,-
thul1246,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,s,-,3
kulu1253,-,-,m,-,u,-,-,-,-,l,-,-,-,-,u,-,-,-,-
bahi1252,-,-,m,-,o,-,-,-,-,-,-,-,-,-,o,-,s,-,i
limb1266,-,-,p,-,-,-,-,-,-,h,-,-,-,-,o,-,n,-,-
bant1281,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,N,-,-
chep1245,-,-,w,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-
wayu1241,-,-,b,-,u,-,-,-,-,x,-,k,-,-,u,-,m,-,-
oldb1235,-,-,m,-,u,-,i,w,h,s,-,-,-,-,i,-,h,-,-
nucl1310,-,-,m,-,o,-,o,-,t,8,-,-,-,-,i,-,-,-,-
lash1243,-,-,-,-,-,-,-,-,-,l,-,-,-,-,3,k,-,-,-
zaiw1241,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,k,v,o,o
maru1249,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,k,x,-,u
pela1242,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,k,x,-,o
xian1249,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,7,-,-
acha1249,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,Z,o,o
lisu1250,-,-,w,-,o,-,-,-,-,l,-,-,-,-,o,o,b,-,o
jing1260,-,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,n,-,-
drun1238,-,-,w,-,a,-,-,-,n,S,-,-,-,-,E,-,n,-,-
haka1240,-,-,r,-,i,-,-,-,-,i,-,-,-,-,a,-,l,-,-
karb1241,-,-,h,-,e,-,-,-,-,r,-,-,-,-,e,-,i,-,-
horp1240,-,-,-,-,-,-,-,-,-,l,-,m,-,-,3,-,-,-,-
eree1240,-,-,-,-,-,-,-,-,-,l,-,m,-,-,3,-,x,-,-
japh1234,-,-,s,-,o,-,-,-,-,r,-,w,-,-,a,-,-,-,-
situ1238,-,-,t,-,3,-,-,-,-,r,-,m,-,-,o,-,-,-,-
zhab1238,S,t,s,-,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-
tang1334,-,-,m,-,u,-,-,-,-,r,-,-,-,-,-,-,-,-,-
byan1241,-,-,s,-,a,-,-,-,-,r,-,-,-,-,a,-,-,-,-
rong1264,-,d,h,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
clas1254,-,-,s,-,e,-,-,-,-,r,-,b,-,-,a,-,-,-,-
amdo1237,-,-,s,-,e,-,-,-,-,r,-,-,-,-,a,-,-,-,-
amdo1237,-,-,s,h,e,-,-,-,-,r,-,-,-,-,a,-,-,-,-
utsa1239,-,-,s,-,e,-,-,-,-,r,-,-,-,-,a,-,-,-,-
kham1282,-,-,s,-,-,-,-,-,-,h,-,-,-,-,o,-,-,-,-
tsha1245,-,-,s,-,e,-,-,-,-,r,-,b,-,-,a,-,-,-,-
idum1241,-,-,-,-,o,-,-,-,-,t,-,h,-,-,e,-,-,-,-
diga1241,-,-,-,-,o,-,-,-,-,t,-,h,i,o,i,-,-,-,-
boka1249,-,-,h,-,a,-,-,-,-,t,-,-,-,-,3,-,N,-,-
garo1247,-,-,s,t,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-
rabh1238,-,d,z,-,3,g,a,-,-,r,-,-,-,-,-,-,-,-,-
guan1279,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-
hakk1236,-,-,p,i,e,-,-,-,-,n,p,h,-,o,o,-,-,-,-
hakk1236,-,-,p,-,E,-,-,-,-,n,p,h,-,-,o,-,k,-,-
oldc1244,-,-,s,-,e,-,-,-,-,r,-,s,-,-,-,-,-,-,-
