language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
haka1240,-,-,-,p,h,u,-,-,u,n,p,h,u,n
karb1241,-,-,-,-,-,e,-,-,e,-,-,-,-,-
khal1275,-,-,-,-,y,a,a,m,3,-,-,-,-,-
thul1246,-,k,-,h,l,-,-,-,i,-,-,-,-,-
kulu1253,-,-,-,-,l,e,-,-,i,-,m,a,-,-
bahi1252,-,-,-,-,t,-,-,-,E,-,m,t,-,-
limb1266,-,-,-,-,l,-,-,-,e,-,t,t,-,-
bant1281,-,-,-,-,l,-,-,-,i,-,t,t,-,-
chep1245,-,-,-,p,r,-,-,-,e,-,-,7,-,-
wayu1241,-,-,-,-,l,-,-,-,u,-,-,t,-,-
lash1243,-,-,-,-,S,-,-,-,o,-,-,-,-,-
zaiw1241,-,-,-,-,x,o,-,-,o,-,-,-,-,-
maru1249,-,-,-,-,x,-,-,-,o,-,-,-,-,-
pela1242,-,-,-,-,x,-,-,-,a,-,-,-,-,-
acha1249,-,-,-,-,s,-,-,-,o,-,-,-,-,-
nucl1310,-,-,-,-,s,-,-,-,o,-,i,7,-,-
lisu1250,-,-,-,-,t,-,-,-,u,-,-,-,-,-
drun1238,-,-,-,-,l,-,-,-,o,-,i,-,-,-
japh1234,-,-,-,-,y,-,-,-,i,-,-,-,-,-
situ1238,-,k,o,p,l,-,-,-,u,-,-,-,-,-
zhab1238,-,-,-,-,y,-,-,-,i,-,-,-,-,-
amdo1237,n,d,-,-,z,-,-,-,3,-,-,X,-,-
kham1282,-,t,-,-,s,-,-,-,u,-,-,7,-,-
tsha1245,-,t,-,-,s,-,-,-,u,-,-,k,-,-
rong1264,-,r,-,-,-,-,-,-,o,-,o,p,-,-
gahr1239,-,t,-,-,s,-,-,-,u,-,-,k,-,-
boka1249,-,-,-,-,d,-,-,-,i,-,-,-,-,-
garo1247,-,-,-,-,g,-,-,-,e,-,-,7,a,-
hakk1236,-,t,-,-,S,-,-,-,u,-,-,m,-,-
hakk1236,-,t,-,-,s,-,-,-,u,-,-,N,-,-
