language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
haka1240,-,-,-,-,p,a,a,-,a,-,-
lush1249,-,-,-,-,p,-,-,-,a,-,-
karb1241,-,-,-,-,p,o,-,-,o,-,-
khal1275,-,-,-,-,p,-,-,-,E,p,p
thul1246,-,-,-,-,p,-,-,-,a,-,p
kulu1253,-,-,-,-,p,-,-,-,a,-,-
bahi1252,-,-,-,-,p,a,p,-,a,-,-
limb1266,-,-,-,-,p,-,-,-,a,-,-
bant1281,-,-,-,-,p,-,-,-,a,-,-
chep1245,7,a,-,-,p,-,-,-,a,-,-
wayu1241,-,u,x,-,p,-,-,-,u,-,-
lash1243,-,a,-,-,p,-,h,o,o,-,-
zaiw1241,-,a,-,-,v,-,-,-,a,-,-
maru1249,-,a,-,-,p,-,h,-,o,-,-
pela1242,-,a,-,-,v,-,-,-,a,-,-
acha1249,t,e,-,-,7,-,-,-,-,-,-
nucl1310,-,o,-,-,p,-,h,-,e,-,-
lisu1250,-,o,-,-,b,-,-,-,o,-,-
drun1238,-,o,-,-,p,-,-,-,o,-,i
japh1234,t,o,-,-,w,-,-,-,a,-,-
situ1238,t,a,-,-,p,-,-,-,a,-,-
zhab1238,-,a,-,-,p,-,-,-,e,-,-
amdo1237,-,a,r,d,Z,-,-,-,E,-,-
amdo1237,7,a,-,d,Z,-,-,-,a,-,-
kham1282,-,-,-,-,p,-,h,-,a,g,e
kham1282,7,a,-,-,p,-,h,-,a,-,-
tsha1245,7,a,-,-,p,-,-,-,a,-,-
byan1241,-,-,-,-,b,-,-,-,a,-,-
rong1264,-,a,-,-,p,-,-,-,a,-,-
gahr1239,-,a,-,-,w,-,-,-,a,-,-
idum1241,n,o,-,-,b,-,-,-,o,-,-
diga1241,-,o,-,-,b,-,-,-,o,-,-
boka1249,-,a,-,-,b,-,-,-,o,-,-
garo1247,-,a,-,-,p,-,-,-,a,-,-
hakk1236,-,a,-,-,p,-,-,-,a,-,-
hakk1236,p,a,-,-,p,-,-,-,a,-,-
