language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
haka1240,-,-,r,-,-,-,-,-,u,-,a,7,-,-,-
lush1249,-,-,r,-,-,-,-,-,u,-,a,h,-,-,-
karb1241,-,a,r,-,-,-,-,-,v,e,e,-,-,-,-
khal1275,-,-,-,-,-,-,-,-,w,-,3,-,-,-,-
thul1246,-,-,-,-,-,-,-,-,w,-,o,-,-,-,-
kulu1253,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-
bahi1252,-,-,r,-,-,E,-,-,w,-,a,-,-,-,-
limb1266,-,-,-,-,-,-,-,-,w,-,a,h,-,i,t
bant1281,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-
chep1245,-,-,n,-,y,a,m,-,7,-,a,t,-,i,7
wayu1241,-,-,-,-,-,-,-,-,n,-,a,7,n,u,m
lash1243,-,-,m,o,o,u,-,-,w,-,o,-,-,-,-
zaiw1241,-,-,m,-,a,u,-,-,-,-,-,-,-,-,-
maru1249,-,-,m,-,-,u,-,-,k,-,-,-,-,-,-
pela1242,-,-,m,-,a,u,-,-,x,-,o,-,-,-,-
acha1249,-,-,m,-,a,u,-,-,Z,o,o,-,-,-,-
nucl1310,-,-,m,-,-,o,-,-,-,-,o,-,-,-,-
lisu1250,-,-,m,-,-,u,-,-,h,-,o,-,-,-,-
drun1238,n,o,m,-,-,-,-,-,w,-,o,-,-,-,-
japh1234,t,u,m,-,-,-,-,-,-,-,u,-,-,-,-
situ1238,t,3,m,-,-,-,-,-,-,-,u,-,-,-,-
zhab1238,-,-,m,-,o,o,k,-,-,-,u,-,-,-,-
amdo1237,t,S,h,-,a,-,r,-,w,-,E,-,-,-,-
amdo1237,t,S,h,-,a,-,r,-,w,-,a,-,-,-,-
kham1282,t,S,h,-,a,-,-,-,b,-,a,-,-,-,-
tsha1245,-,-,N,-,a,m,s,-,u,-,-,-,-,-,-
rong1264,-,-,b,-,a,-,r,k,h,-,a,-,-,-,-
gahr1239,-,-,S,-,i,-,l,t,-,-,i,-,-,-,-
idum1241,-,-,-,-,o,-,-,-,r,-,o,-,-,-,-
diga1241,-,-,k,-,o,-,-,-,r,-,o,-,-,-,-
boka1249,-,-,m,-,e,-,-,-,d,-,o,-,-,o,N
garo1247,-,-,-,-,-,-,-,-,w,a,a,-,-,-,-
garo1247,-,-,m,-,-,i,k,-,k,-,a,-,-,-,-
rabh1238,-,-,p,-,-,-,-,-,h,-,a,t,S,i,-
hakk1236,-,-,S,-,-,-,-,-,u,-,i,-,-,-,-
hakk1236,-,-,s,-,-,-,-,-,u,-,i,-,-,-,-
