language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
haka1240,-,-,-,-,-,-,-,h,a,a,-,a,-,-
lush1249,-,-,-,-,-,-,-,h,-,-,-,a,-,-
karb1241,-,-,-,-,-,-,-,s,-,-,-,o,-,-
khal1275,-,-,-,N,o,-,-,l,-,-,-,u,-,-
thul1246,-,-,-,-,-,-,-,l,-,-,-,i,-,-
kulu1253,-,-,-,-,-,-,-,k,-,-,-,a,-,N
bahi1252,-,-,k,h,-,-,-,l,-,-,-,i,-,-
limb1266,-,-,-,-,-,-,-,h,-,-,-,e,b,u
bant1281,-,-,-,-,-,-,-,k,-,-,-,3,-,N
chep1245,-,-,-,-,-,-,-,s,-,-,-,3,y,k
wayu1241,-,-,-,-,-,-,-,l,-,-,-,u,-,-
wayu1241,-,-,t,s,e,u,t,s,e,u,l,u,-,-
wayu1241,-,-,k,-,-,-,-,h,-,o,b,u,-,m
zaiw1241,-,-,t,-,-,-,-,s,-,-,-,u,-,i
maru1249,-,-,t,-,-,-,-,s,-,-,-,o,-,i
pela1242,-,-,t,-,-,-,-,-,-,-,-,u,-,i
acha1249,-,-,t,-,-,-,-,S,-,o,-,o,-,i
nucl1310,-,-,t,-,-,-,-,8,-,w,-,o,-,-
lisu1250,s,i,t,-,-,-,-,S,-,-,-,h,-,i
drun1238,-,-,-,-,-,-,-,s,-,-,-,o,-,-
japh1234,-,-,t,-,-,u,-,S,-,x,-,a,-,-
situ1238,-,-,t,-,-,3,-,s,-,w,-,o,-,-
zhab1238,-,-,-,-,-,-,-,S,-,-,-,u,-,-
amdo1237,-,-,-,-,-,-,-,s,-,h,-,o,-,-
amdo1237,-,-,-,-,-,-,-,s,-,h,-,o,-,-
kham1282,-,-,-,-,-,-,-,s,-,-,-,u,-,-
tsha1245,-,-,-,-,-,-,-,S,-,-,-,a,-,-
byan1241,-,-,-,-,-,-,-,s,-,o,-,o,-,-
rong1264,-,-,-,-,-,-,-,s,-,-,-,a,-,g
gahr1239,-,-,-,-,-,-,-,s,-,w,-,a,-,-
idum1241,-,-,t,i,o,p,-,r,-,-,-,o,-,-
diga1241,-,-,l,-,-,-,-,-,-,-,-,o,-,N
boka1249,y,i,t,-,-,-,-,S,-,-,-,u,-,N
garo1247,-,-,-,-,-,-,-,w,-,-,-,a,-,-
rabh1238,-,-,p,-,-,-,-,h,-,a,x,a,-,m
hakk1236,-,-,m,-,-,i,n,N,-,-,-,a,-,-
hakk1236,-,-,m,-,-,u,n,N,-,-,-,a,-,-
