language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
haka1240,-,-,N,-,-,-,-,-,-,-,a,l,h,-,-
lush1249,-,-,t,-,h,-,-,i,-,-,a,-,m,-,-
lush1249,-,-,r,-,-,-,-,i,-,-,a,-,-,-,-
karb1241,T,h,t,-,s,-,-,i,n,i,i,-,-,-,-
khal1275,-,-,t,-,s,-,-,i,k,-,-,-,t,-,-
thul1246,-,-,t,-,h,-,-,e,-,-,-,-,t,-,-
kulu1253,-,-,t,-,S,h,e,i,-,-,-,-,m,a,-
bahi1252,-,-,t,-,-,-,-,u,-,-,-,-,t,-,-
limb1266,-,-,n,-,-,-,-,i,-,-,-,-,s,-,-
bant1281,-,-,s,-,-,-,-,i,n,-,-,-,t,-,-
chep1245,-,-,t,-,S,-,-,i,-,-,-,-,7,-,-
lisu1250,-,-,-,-,s,-,-,u,-,-,-,-,-,-,-
drun1238,-,-,-,-,s,-,-,o,-,-,-,-,-,-,-
japh1234,-,-,-,-,s,-,-,u,-,-,-,-,z,-,-
situ1238,-,-,k,a,S,-,-,3,-,-,-,-,-,-,-
amdo1237,-,-,S,-,h,-,-,i,-,-,-,-,-,-,-
amdo1237,-,-,x,-,h,-,-,i,-,-,-,-,-,-,-
kham1282,-,-,x,-,h,-,-,e,-,-,-,-,-,-,-
tsha1245,-,-,-,-,s,-,-,e,-,-,-,-,-,-,-
byan1241,-,-,-,-,l,-,-,a,-,-,-,-,m,o,-
rong1264,-,-,-,-,s,-,-,3,-,-,-,-,s,-,-
rong1264,-,-,d,-,Z,-,-,a,-,-,-,-,n,-,-
gahr1239,-,-,t,-,S,h,-,a,-,-,-,-,t,a,-
idum1241,-,-,k,o,s,-,-,o,-,-,-,-,-,-,-
diga1241,-,-,k,o,s,-,-,o,-,-,-,-,-,-,-
boka1249,-,-,t,-,S,-,-,e,-,-,-,-,n,-,-
garo1247,-,-,-,-,h,-,a,i,-,-,-,-,7,a,-
hakk1236,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-
hakk1236,-,-,t,-,-,-,-,i,-,-,-,-,t,a,u
