language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
khal1275,-,-,-,-,-,-,n,-,-,-,-,-,-,3,-,-,-,-,-,-
thul1246,n,-,-,-,-,-,n,-,-,-,-,-,-,3,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,p,-
bahi1252,-,-,-,-,-,-,n,-,-,-,-,-,-,E,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,n,-,-,-,-,-,-,E,-,-,-,-,b,o
bant1281,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,b,u
chep1245,-,-,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-,-,h,-
wayu1241,t,-,s,o,o,7,n,-,-,-,-,-,-,o,-,-,-,-,-,-
oldb1235,-,-,-,-,-,-,n,-,-,-,h,n,a,a,-,-,-,-,-,-
nucl1310,-,-,-,-,-,-,n,o,-,k,h,-,o,u,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-
zaiw1241,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-
pela1242,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-
xian1249,-,-,-,-,-,-,n,a,p,p,h,-,-,o,-,-,-,-,N,-
acha1249,-,-,-,-,-,-,n,-,-,-,y,-,-,o,-,-,-,-,N,-
lisu1250,-,-,-,-,-,-,n,o,-,-,b,-,-,i,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,n,o,-,k,h,-,-,u,-,-,-,-,-,-
jing1260,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,t,i
drun1238,-,-,s,u,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,a,-,a,r,-
lush1249,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,a,r,-
ukhr1238,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,t,-,a,N,-
karb1241,-,-,-,-,-,-,n,-,-,-,-,-,-,o,o,k,-,a,n,-
horp1240,-,-,s,-,-,-,n,-,-,-,-,-,-,i,-,-,-,-,-,-
eree1240,-,-,s,-,-,-,n,-,-,-,-,-,-,E,-,-,-,-,-,-
japh1234,t,u,S,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-
situ1238,t,3,S,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-
tang1334,-,-,-,-,-,-,n,-,-,-,y,-,-,i,-,-,-,-,-,-
byan1241,-,-,h,-,-,-,n,-,-,-,-,-,-,i,-,-,-,-,m,-
rong1264,n,-,h,-,-,-,n,i,-,-,m,t,S,i,-,-,-,-,-,-
gahr1239,g,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-
clas1254,-,-,s,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-
amdo1237,-,-,h,-,-,-,n,-,-,-,-,-,-,a,-,X,o,o,N,-
amdo1237,-,-,r,-,-,-,n,-,-,-,-,-,-,E,-,-,-,-,-,-
utsa1239,-,-,-,-,-,-,n,-,-,-,-,-,-,3,-,k,-,u,-,-
kham1282,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-
tsha1245,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,w,-,u,N,-
diga1241,-,-,x,o,-,-,n,i,-,-,-,-,-,o,-,p,-,u,m,-
garo1247,-,-,g,i,-,-,n,-,-,-,-,-,-,-,-,-,-,-,g,-
rabh1238,-,-,k,u,-,-,m,-,-,-,p,-,-,a,-,-,-,-,k,-
guan1279,-,-,p,-,-,-,e,-,-,-,-,-,-,i,-,k,-,o,-,-
hakk1236,-,-,p,-,-,-,h,-,-,-,-,-,-,i,-,k,-,u,m,-
hakk1236,-,-,p,-,-,-,h,-,-,-,-,-,-,i,-,k,-,u,N,-
chao1238,-,-,p,-,-,-,h,-,-,-,-,-,-,i,-,-,-,-,-,-
chao1239,-,-,p,-,-,-,h,-,-,-,-,-,-,i,-,-,-,-,-,-
oldc1244,-,-,m,-,-,-,b,-,-,-,-,-,-,i,-,t,-,-,s,-
