language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
haka1240,-,-,-,t,s,o,-,o,o,t,s,o,o,o,-,k,-
lush1249,-,-,-,l,-,-,-,e,-,-,-,-,-,i,-,-,-
lush1249,-,-,-,n,-,i,m,a,-,h,s,e,l,a,-,-,-
karb1241,-,-,-,n,-,-,-,a,-,-,-,-,-,a,-,m,-
khal1275,7,-,-,-,-,-,-,-,-,-,-,-,-,i,-,N,-
thul1246,b,-,-,h,-,-,-,r,-,-,-,-,-,e,-,-,-
kulu1253,k,-,-,h,-,-,-,e,-,-,-,-,-,i,-,m,a
bahi1252,d,-,-,z,-,-,-,-,-,-,-,-,-,a,-,p,-
limb1266,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,N,-
bant1281,k,-,-,h,-,-,-,-,-,-,-,-,-,i,-,t,-
chep1245,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,7,-
wayu1241,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,N,-
lash1243,-,-,-,x,-,-,-,3,-,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,v,-,-,-,u,-,-,-,-,-,i,-,-,-
maru1249,-,-,-,v,-,-,-,a,-,-,-,-,-,i,-,-,-
pela1242,-,-,-,v,-,-,-,E,-,-,-,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,-,o,-,-,-,-,o,i,-,-,-
nucl1310,-,-,-,w,-,-,-,E,-,-,-,-,-,-,-,-,-
lisu1250,-,-,-,v,-,-,-,u,-,-,-,-,-,-,-,-,-
drun1238,-,-,-,w,-,-,-,o,-,-,-,-,-,n,-,-,-
japh1234,-,-,-,X,-,-,-,-,-,-,-,-,t,u,-,-,-
situ1238,-,-,-,k,-,-,-,o,-,-,-,-,k,i,-,-,-
zhab1238,-,-,-,k,-,-,-,3,-,-,-,-,S,i,-,-,-
tsha1245,-,-,-,N,-,-,-,o,-,-,-,-,-,-,-,-,-
byan1241,t,o,o,m,-,-,-,o,-,-,-,-,-,-,-,-,-
rong1264,t,-,S,h,-,-,-,o,-,-,-,-,-,-,-,-,-
gahr1239,-,-,-,y,-,-,-,o,-,-,-,-,-,o,-,k,-
idum1241,-,-,-,l,-,-,-,-,-,-,-,-,-,i,o,o,-
diga1241,-,-,-,b,r,-,-,o,-,-,-,-,-,i,-,-,-
boka1249,-,-,-,r,-,-,-,-,-,-,-,-,-,3,-,-,-
garo1247,-,-,-,b,r,-,-,e,-,-,-,-,-,a,-,-,-
rabh1238,-,-,-,p,r,-,-,-,-,-,-,-,-,i,-,-,-
hakk1236,-,-,-,m,-,-,-,a,-,-,-,-,-,i,-,-,-
hakk1236,-,-,-,m,-,-,-,a,-,-,-,-,-,i,-,-,-
