language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
haka1240,-,-,-,l,-,-,u,a,a,-,N,l,u,a,n
lush1249,-,-,-,l,-,-,u,-,a,-,N,-,-,-,-
karb1241,-,-,-,l,-,-,i,-,-,-,-,-,i,-,-
khal1275,-,-,-,s,-,-,o,-,-,-,-,-,o,-,p
kulu1253,-,-,-,-,-,-,e,-,l,-,m,-,a,-,-
bant1281,-,-,-,s,-,-,o,-,-,-,-,-,o,-,n
chep1245,-,-,-,h,-,-,o,-,-,-,-,-,-,-,-
lash1243,-,-,-,y,a,-,u,-,-,-,-,-,-,-,-
zaiw1241,-,-,-,y,-,-,u,-,-,-,-,-,i,-,-
maru1249,-,-,-,y,-,-,u,-,-,-,-,-,k,-,-
pela1242,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-
acha1249,-,-,-,s,o,-,o,-,-,-,-,-,-,-,-
nucl1310,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
lisu1250,-,-,-,Z,-,-,i,-,-,-,-,-,-,-,-
drun1238,-,o,-,y,-,-,u,-,-,-,-,-,-,-,-
japh1234,-,-,-,y,-,-,i,-,-,-,t,-,-,-,-
situ1238,t,3,t,S,-,-,i,k,3,n,d,-,3,-,-
zhab1238,N,3,-,y,-,-,i,-,-,-,-,-,-,-,-
amdo1237,-,-,-,Z,-,-,3,-,-,-,r,-,-,-,-
kham1282,d,-,-,Z,-,-,u,-,-,-,7,-,-,-,-
tsha1245,-,-,-,d,-,-,e,-,-,-,-,-,-,-,-
byan1241,-,-,-,b,o,m,o,-,-,-,-,-,-,-,-
idum1241,-,-,-,b,-,-,u,-,-,-,p,o,o,-,-
boka1249,-,-,-,b,-,-,i,-,-,-,t,-,-,-,-
hakk1236,-,-,-,l,i,-,u,-,-,-,-,-,-,-,-
hakk1236,-,-,-,l,i,-,u,-,-,-,-,-,-,-,-
