language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
haka1240,-,-,-,-,-,s,a,-,-,-,a,-,a,N,-,s,a,-,a,a,n
lush1249,-,-,-,-,-,s,a,-,-,-,-,-,a,N,-,-,-,-,-,-,-
karb1241,-,i,n,-,-,g,-,-,-,-,-,-,-,N,-,t,u,i,u,i,-
khal1275,-,-,-,-,-,s,o,-,-,-,-,-,o,N,-,p,-,-,-,E,-
thul1246,-,-,-,-,-,y,e,-,-,-,-,-,-,-,-,p,-,-,-,a,-
kulu1253,-,-,-,-,-,r,e,-,-,-,-,-,-,-,-,p,-,-,-,a,-
limb1266,T,a,N,-,d,z,-,-,-,-,-,-,a,N,-,b,-,-,-,a,-
bant1281,-,-,-,-,d,z,o,-,-,-,-,-,o,n,-,m,-,-,-,a,-
bant1281,-,-,-,-,-,-,3,k,i,-,w,-,a,N,-,-,-,-,-,-,-
chep1245,-,-,-,-,t,S,-,-,y,-,-,-,a,m,h,m,-,-,-,-,-
wayu1241,-,-,-,-,d,z,o,-,-,-,-,-,o,N,-,-,-,-,-,-,-
lash1243,-,-,m,-,-,y,-,-,-,-,-,-,a,N,-,-,-,-,-,-,-
zaiw1241,-,-,m,-,-,y,-,-,-,-,-,-,a,N,-,-,-,-,-,-,-
maru1249,-,-,m,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
pela1242,-,-,m,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
acha1249,-,-,m,-,-,Z,-,-,-,-,-,-,a,N,-,-,-,-,-,-,-
nucl1310,-,-,m,-,-,y,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lisu1250,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
drun1238,-,-,m,-,-,r,-,-,-,-,-,-,o,N,-,-,-,-,-,-,-
japh1234,-,-,-,-,-,-,-,-,m,-,b,r,o,-,-,-,-,-,-,-,-
situ1238,-,-,-,-,-,k,-,3,m,-,b,r,o,-,-,-,-,-,-,-,-
zhab1238,-,-,n,-,d,Z,o,o,n,d,Z,o,o,-,-,-,-,-,-,-,-
amdo1237,-,-,m,-,t,h,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,t,h,o,o,m,-,b,-,o,-,-,-,-,-,-,-,-
kham1282,-,-,-,-,t,h,u,-,m,-,b,-,u,-,-,-,-,-,-,-,-
kham1282,-,-,-,-,t,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tsha1245,-,-,-,-,t,h,o,o,n,-,p,-,o,-,-,-,-,-,-,-,-
byan1241,-,-,-,-,t,h,E,-,-,-,d,-,E,-,-,-,-,-,-,-,-
rong1264,-,-,u,-,t,S,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
gahr1239,-,-,-,-,t,h,o,-,-,-,-,-,o,y,-,-,-,-,-,-,-
idum1241,-,-,-,-,-,k,o,-,-,-,l,o,o,N,-,-,-,-,-,-,-
diga1241,-,-,-,-,-,k,o,-,-,-,l,-,u,N,-,-,-,-,-,-,-
boka1249,-,-,-,-,-,t,o,-,-,-,-,-,o,m,-,b,-,-,-,u,-
garo1247,-,-,T,h,t,s,-,-,-,-,-,-,u,-,-,-,-,-,a,a,-
garo1247,-,-,T,h,t,s,a,-,N,-,r,-,o,-,-,-,-,-,o,a,-
rabh1238,-,-,T,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,k,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,k,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-
