language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
haka1240,-,-,-,t,-,-,-,h,-,-,-,a,a,i,i,t,h,-,a,i,i,7,-
lush1249,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,a,-,-,-,-
karb1241,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,y,-,u,-,-,-,-
khal1275,-,-,-,-,-,-,-,N,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
thul1246,-,-,-,t,-,-,-,h,-,-,-,y,-,-,-,-,-,-,3,-,-,s,-
kulu1253,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,m,-,-,a,-,-,-,-
bahi1252,-,-,-,-,-,-,-,N,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-
limb1266,-,-,-,k,-,-,-,h,-,-,-,E,-,-,p,s,-,-,-,-,-,-,-
bant1281,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,s,-,-,-,a,-,-,y,7,-,-,-,-,-,-,-
wayu1241,-,-,-,t,-,-,-,h,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-
lash1243,y,o,-,k,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
zaiw1241,v,o,o,k,-,-,-,y,o,-,-,o,-,-,-,-,-,-,-,-,-,-,-
maru1249,x,o,-,k,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
pela1242,x,3,-,k,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
acha1249,-,-,-,k,-,-,-,Z,u,-,-,a,-,-,-,-,-,-,-,-,-,-,-
nucl1310,-,-,-,t,-,-,-,S,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
lisu1250,p,o,-,d,-,-,-,Z,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
drun1238,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
japh1234,m,-,-,t,-,-,s,h,-,-,-,o,-,-,-,m,-,-,-,-,-,-,-
situ1238,-,-,-,k,o,m,s,-,-,-,-,o,-,-,-,m,-,-,-,-,-,-,-
amdo1237,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,t,-,-,s,h,o,-,-,o,-,-,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tsha1245,-,-,-,t,-,-,-,h,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-
byan1241,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,N,S,-,i,-,-,m,o
rong1264,-,-,-,y,-,-,-,-,-,-,-,3,-,-,-,n,y,-,3,-,-,m,-
gahr1239,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,n,s,-,-,-,-,-,-
diga1241,-,-,-,t,-,-,-,h,o,t,i,u,-,-,-,N,-,-,-,-,-,-,-
boka1249,-,-,-,t,-,-,a,p,o,-,-,o,-,-,-,N,-,-,-,-,-,-,-
garo1247,-,-,-,k,i,-,-,n,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-
rabh1238,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,t,-,-,-,h,-,-,-,a,-,-,-,N,t,o,o,-,-,-,-
hakk1236,-,-,-,t,-,-,-,h,-,-,-,a,-,-,-,N,t,a,u,-,-,-,-
