language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
haka1240,-,-,-,-,-,-,-,-,-,-,m,-,-,a,n
karb1241,T,-,h,-,t,s,-,e,-,-,n,-,-,a,m
khal1275,7,o,-,-,t,s,h,o,-,N,N,-,-,o,-
thul1246,-,-,-,-,d,z,-,3,-,-,p,-,-,a,-
chep1245,k,u,r,a,t,S,-,3,-,-,-,-,-,i,-
lash1243,-,-,-,-,k,-,-,-,-,-,-,-,-,E,-
zaiw1241,-,-,-,-,t,S,-,o,-,-,-,-,-,o,-
maru1249,-,-,-,-,t,S,-,-,-,-,-,-,-,o,-
pela1242,-,-,-,-,t,S,-,-,-,-,-,-,-,o,-
nucl1310,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-
lisu1250,-,-,-,-,d,z,-,o,-,-,-,-,-,o,-
drun1238,-,o,-,-,d,z,-,-,-,-,-,-,-,u,-
japh1234,u,-,s,-,t,-,-,u,-,-,-,-,-,-,-
japh1234,-,-,-,-,x,-,-,o,-,-,N,-,g,i,-
situ1238,w,a,s,-,t,-,-,o,-,-,-,-,-,o,t
zhab1238,-,-,-,-,t,-,-,o,-,-,n,d,Z,a,-
amdo1237,n,-,-,-,d,Z,-,3,-,X,-,-,-,-,-
amdo1237,n,-,-,-,t,S,-,3,-,k,-,-,-,-,-
kham1282,-,-,-,-,l,-,-,u,-,-,-,-,-,-,-
rong1264,-,-,-,-,s,-,-,E,-,-,-,-,-,-,-
gahr1239,-,-,-,-,t,-,-,o,o,k,n,-,-,a,-
idum1241,-,-,-,-,b,i,-,o,-,-,-,-,-,o,N
diga1241,k,u,-,-,b,i,-,o,-,-,-,-,-,o,N
boka1249,-,-,-,-,p,-,-,o,-,-,-,-,-,-,-
garo1247,-,-,-,-,k,r,-,a,-,-,-,-,-,a,-
