language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
haka1240,-,-,t,-,h,-,-,-,l,a,a,-,-,-,a,-,-,-,-,-,-,-
lush1249,-,-,t,-,h,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-
karb1241,T,h,t,-,s,i,-,k,l,-,o,-,-,-,o,-,-,-,-,-,-,-
khal1275,-,-,-,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-,-,-
thul1246,-,-,k,-,h,-,-,-,l,-,-,-,-,-,3,-,-,-,m,-,-,u
kulu1253,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,-,-,l,-,a,-,b,-,a,-,-,-,-,-,-,-
bant1281,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,d,i,-,p,-,-,-
chep1245,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,h,-,-,-
wayu1241,-,-,t,-,s,o,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-
zaiw1241,-,-,-,-,-,-,-,-,l,-,o,-,m,o,o,-,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-
pela1242,-,-,-,-,-,-,-,-,l,-,E,-,m,-,a,-,-,-,-,-,-,-
acha1249,-,-,p,-,h,a,-,-,l,-,-,-,-,-,o,-,-,-,7,-,-,-
nucl1310,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,-,-,h,-,o,-,b,-,o,-,-,-,-,-,-,-
drun1238,-,-,-,-,s,u,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-
japh1234,-,-,t,u,s,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-
situ1238,-,-,t,-,s,3,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-
zhab1238,-,-,L,-,-,e,-,v,Z,-,-,-,-,-,o,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,d,-,a,-,w,-,a,-,-,-,-,-,-,-
amdo1237,-,-,r,-,-,-,-,-,d,-,-,-,z,-,a,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,d,-,-,-,z,-,a,-,-,-,-,-,-,-
kham1282,-,-,n,-,-,-,-,-,d,-,a,-,x,-,o,-,-,-,-,-,-,-
byan1241,-,-,h,-,-,-,-,-,l,-,a,-,-,-,a,-,-,-,-,-,-,-
rong1264,-,-,-,-,-,-,-,-,d,Z,o,-,-,-,o,-,-,-,n,-,-,-
gahr1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-
idum1241,-,-,-,-,-,e,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-
diga1241,-,-,-,-,x,o,-,-,l,-,o,-,-,-,o,-,-,-,-,-,-,-
boka1249,-,-,-,-,p,o,o,N,l,-,-,-,-,-,o,-,-,-,-,-,-,-
garo1247,-,-,-,-,-,-,-,-,y,-,-,-,-,-,a,y,o,o,n,g,-,-
rabh1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,N,g,r,e
hakk1236,-,-,-,-,-,-,-,-,5,-,E,7,k,-,o,-,-,-,N,-,-,-
hakk1236,-,-,-,-,-,-,-,-,N,-,E,t,k,-,o,-,-,-,N,-,-,-
