language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
haka1240,-,-,-,b,-,o,o,k,-,b,o,o,7,-
lush1249,-,-,-,-,-,-,-,-,-,m,u,-,-,-
lush1249,-,-,-,l,-,u,-,-,-,m,-,-,-,-
karb1241,-,-,-,-,-,i,-,-,-,i,-,-,-,-
khal1275,-,-,-,l,-,a,-,k,-,t,-,-,s,i
thul1246,-,-,-,-,-,o,-,-,-,m,-,-,s,-
kulu1253,-,-,-,-,-,u,-,i,-,m,-,-,a,-
bahi1252,g,-,-,l,-,e,-,-,-,-,-,-,s,-
limb1266,-,-,-,l,-,E,-,-,-,k,-,-,s,-
bant1281,-,-,-,d,-,3,-,-,-,-,-,-,s,-
bant1281,-,-,-,-,-,a,-,-,-,n,-,-,t,-
chep1245,k,-,-,l,-,e,-,-,-,m,-,-,h,m
lash1243,-,-,-,l,-,3,-,-,-,N,-,-,-,-
zaiw1241,-,-,-,l,-,e,-,-,-,7,-,-,-,-
maru1249,-,-,-,l,-,a,-,-,-,N,-,-,-,-
pela1242,-,-,-,l,-,a,-,-,-,N,-,-,-,-
acha1249,-,-,-,N,-,a,-,-,-,-,-,-,-,-
nucl1310,t,o,-,l,-,o,-,-,-,L,-,-,-,E
lisu1250,d,o,o,l,-,o,-,-,-,-,-,-,-,-
drun1238,-,-,-,d,Z,E,-,-,-,n,-,-,-,-
japh1234,-,-,-,r,-,-,-,N,-,-,-,-,g,u
situ1238,-,-,-,l,-,a,-,n,3,Z,-,-,g,3
zhab1238,-,-,-,-,-,a,-,-,-,s,-,-,k,i
amdo1237,-,-,-,l,o,o,-,-,-,X,-,-,-,-
tsha1245,-,-,-,y,-,i,-,-,-,p,-,-,-,-
rong1264,-,-,-,b,u,3,-,-,-,l,-,-,-,-
gahr1239,-,-,-,g,-,a,-,-,-,l,-,-,t,-
boka1249,h,e,-,d,-,a,-,-,-,-,-,-,-,-
hakk1236,-,-,-,m,-,i,-,-,-,n,-,-,-,-
hakk1236,-,-,-,m,-,i,-,-,-,n,-,-,-,-
