language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
khal1275,-,-,-,t,e,y,p,-,-,-,-,-,-,E,-,-
thul1246,-,-,-,d,e,-,p,-,-,-,-,-,-,a,-,-
bahi1252,-,-,-,t,-,-,-,-,-,-,-,-,-,a,n,-
limb1266,-,-,-,t,-,-,h,-,-,-,-,-,-,u,N,s
chep1245,-,-,-,d,-,-,-,-,-,-,-,-,-,u,n,-
wayu1241,-,-,-,t,o,-,-,-,-,-,-,-,-,o,n,-
oldb1235,-,-,-,t,-,-,-,-,-,-,-,-,-,u,p,-
nucl1310,-,-,-,t,-,-,h,-,-,-,-,-,-,u,-,-
lash1243,-,-,-,t,-,-,h,-,-,-,-,-,-,u,-,-
zaiw1241,-,-,-,t,-,-,h,-,-,-,-,-,-,u,-,-
maru1249,-,-,-,t,-,-,h,-,-,a,-,-,-,u,-,-
pela1242,-,-,-,t,-,-,h,-,-,-,-,-,-,u,-,-
xian1249,-,-,-,-,-,-,k,-,-,-,-,-,-,a,n,-
acha1249,-,-,-,-,-,-,k,-,-,-,-,-,-,a,n,-
lisu1250,-,-,-,t,-,-,h,-,-,-,-,-,-,u,-,-
jing1260,-,-,-,t,-,-,h,-,-,-,-,-,-,a,t,-
drun1238,-,-,-,t,-,-,-,-,-,-,-,-,-,o,t,-
haka1240,-,-,-,t,s,-,h,-,-,-,-,-,-,a,7,-
lush1249,-,-,-,t,-,-,S,-,-,-,-,-,-,u,m,-
lush1249,-,-,-,t,S,-,h,-,-,-,-,-,-,a,h,-
ukhr1238,-,-,-,k,3,-,S,-,-,-,-,-,-,a,-,-
karb1241,k,a,r,t,-,-,h,-,-,-,-,-,-,a,t,-
horp1240,-,-,-,-,-,-,g,-,-,a,-,x,L,a,-,-
horp1240,-,-,-,-,-,-,x,-,L,a,-,x,L,a,-,-
eree1240,-,-,-,-,-,-,y,n,y,o,-,x,-,-,-,-
japh1234,-,-,-,-,-,-,y,-,-,a,-,X,-,-,-,-
situ1238,-,-,-,k,3,-,y,-,-,o,-,k,-,-,-,-
zhab1238,-,-,-,-,-,-,d,-,-,i,-,d,-,i,-,-
tang1334,-,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-
byan1241,-,-,-,p,-,-,h,-,-,o,-,-,-,o,t,e
gahr1239,-,-,-,-,-,-,b,-,-,o,-,-,-,o,y,-
clas1254,-,-,m,t,-,-,h,-,-,-,-,-,-,u,g,-
amdo1237,-,-,-,t,-,-,-,-,-,o,o,k,p,o,-,-
amdo1237,-,-,-,t,-,-,h,-,-,3,X,k,w,o,-,-
utsa1239,-,-,-,t,-,-,h,-,-,u,-,-,p,u,-,-
kham1282,-,-,-,t,-,-,h,-,-,u,-,-,p,u,-,-
tsha1245,-,-,-,t,-,-,h,-,-,e,-,t,p,u,-,-
idum1241,-,-,-,k,o,b,l,-,-,o,-,-,-,o,-,-
diga1241,b,i,-,t,-,-,S,-,-,o,-,-,-,o,N,-
boka1249,b,i,N,t,-,-,S,-,-,-,-,-,-,a,m,-
garo1247,-,-,-,d,-,-,-,-,-,i,-,k,-,a,-,-
garo1247,T,-,h,t,-,-,s,-,-,a,-,t,-,a,-,-
rabh1238,-,-,-,t,-,-,S,-,-,a,-,t,-,-,-,-
guan1279,-,-,-,-,-,-,h,-,-,a,-,-,-,u,-,-
hakk1236,-,-,-,p,-,-,h,-,-,-,-,-,-,i,n,-
hakk1236,-,-,-,-,-,-,h,-,-,i,-,-,-,u,-,-
hakk1236,-,-,-,p,-,-,h,-,-,-,-,-,-,u,n,-
beij1235,-,-,-,-,-,-,x,-,o,o,-,-,-,u,-,-
chao1238,-,-,-,-,-,-,k,-,-,a,-,-,-,u,-,-
chao1239,-,-,-,-,-,-,k,-,-,a,-,-,-,u,-,-
