language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
khal1275,r,o,b,u,-,s,-,i,-,-,-,-
thul1246,-,-,y,a,t,s,h,a,-,-,m,-
kulu1253,-,-,-,-,t,S,h,o,-,-,N,-
limb1266,-,-,h,o,k,s,-,i,-,-,-,-
zaiw1241,-,-,m,3,-,y,-,a,s,a,t,-
pela1242,-,-,m,E,-,y,-,a,-,-,-,-
nucl1310,-,-,b,o,-,l,-,i,-,-,-,-
lisu1250,-,-,-,-,-,z,-,u,-,-,-,-
drun1238,-,-,-,o,d,Z,-,u,-,-,N,-
japh1234,-,-,-,-,t,-,-,o,-,-,S,i
situ1238,-,-,w,3,r,y,-,a,-,-,k,-
kham1282,-,-,-,-,s,h,-,o,-,-,-,-
gahr1239,-,-,-,-,d,z,-,a,-,-,t,-
idum1241,-,-,-,o,k,-,-,u,-,-,-,-
diga1241,-,-,x,o,k,-,-,u,-,o,m,-
boka1249,t,-,S,a,t,S,-,o,-,-,-,-
