language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
haka1240,n,i,i,i,m,-,n,-,-,-,-,i,-,-,-,-,-,m,-,-,7,-,-
lush1249,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,m,-,-,-,-,-
karb1241,-,-,-,i,-,-,n,g,N,n,i,i,-,-,-,-,-,m,-,-,-,-,-
khal1275,-,-,-,-,-,-,n,-,-,-,o,o,-,-,-,-,-,m,-,-,-,-,-
thul1246,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,m,-,-,s,-,-
kulu1253,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,m,a,-
limb1266,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,s,-,-
bant1281,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,s,-,-
chep1245,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,h,m,-
lash1243,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
zaiw1241,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
maru1249,-,-,-,-,-,-,n,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-
pela1242,-,-,-,-,-,-,n,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
nucl1310,-,-,-,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
drun1238,-,-,-,-,p,u,n,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-
japh1234,-,-,-,-,-,-,n,-,-,-,-,o,m,-,n,-,o,m,-,-,-,-,-
situ1238,-,-,-,-,k,a,n,-,-,-,-,a,N,k,h,s,3,N,k,h,s,3,t
zhab1238,-,-,-,-,-,-,N,-,-,-,-,o,m,-,n,-,i,m,-,n,-,i,-
amdo1237,-,-,-,-,h,-,n,-,-,-,-,3,-,-,-,-,-,m,-,-,-,-,-
tsha1245,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
byan1241,-,-,-,-,h,-,n,-,-,-,-,i,-,-,-,-,-,m,-,-,m,o,-
rong1264,-,-,-,-,s,u,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gahr1239,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,k,-,-,s,-,-
idum1241,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
diga1241,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,N,-,-,-,-,-
boka1249,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
rabh1238,-,-,-,-,k,u,h,-,-,s,-,e,-,-,-,-,-,p,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,n
hakk1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,h,i,-
hakk1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,h,i,-
