language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
haka1240,-,-,-,m,e,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lush1249,-,-,-,b,e,i,t,h,-,-,-,-,-,a,-,-,-,m,-,-,-
lush1249,-,-,-,-,-,-,t,e,-,-,-,-,-,e,-,-,-,-,-,-,-
karb1241,-,-,-,h,e,-,-,-,-,-,-,-,-,e,-,-,-,k,-,-,-
khal1275,-,-,-,y,a,-,k,k,-,-,-,-,-,i,-,-,-,-,-,-,-
thul1246,-,-,-,y,a,-,k,k,-,-,-,-,-,e,-,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,t,S,-,-,-,-,-,i,-,-,-,m,-,a,-
kulu1253,-,-,-,-,-,-,t,S,-,-,-,-,-,i,-,t,S,h,-,a,-
bahi1252,-,-,-,-,a,-,t,s,-,-,-,-,-,a,-,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,T,-,-,-,-,-,-,u,k,t,-,-,-,-,-
bant1281,-,-,-,-,-,-,t,s,-,-,-,-,-,i,-,t,-,k,-,o,-
chep1245,-,-,-,-,-,-,t,S,-,-,-,-,-,o,-,-,o,7,-,-,-
wayu1241,-,-,-,d,u,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,E,-
zaiw1241,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,7,-,-,-
maru1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,a,i
pela1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,a,i
acha1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,y,i
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,E,-
lisu1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,o,-
drun1238,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,N,-,-,-
japh1234,-,-,-,x,-,-,t,S,-,-,-,-,-,i,-,-,-,-,-,-,-
situ1238,-,-,-,k,3,k,t,s,-,-,-,-,-,i,-,-,-,-,-,-,-
zhab1238,-,-,-,y,i,-,-,y,-,-,-,-,-,i,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,t,S,h,o,-,-,-,o,-,-,-,N,-,-,-
amdo1237,-,-,-,-,-,-,t,S,h,o,-,-,-,o,-,-,-,N,w,o,-
kham1282,-,-,-,-,-,-,t,S,h,u,t,S,h,u,-,-,-,-,-,-,-
tsha1245,-,-,-,-,-,-,-,z,-,e,-,-,m,o,-,-,-,-,-,-,-
byan1241,-,-,-,m,i,-,d,-,-,-,-,-,-,E,-,-,-,-,-,-,-
rong1264,t,-,-,S,i,-,t,S,-,-,-,-,-,i,-,-,-,-,-,-,-
gahr1239,k,-,-,y,u,k,t,s,-,-,-,-,-,i,-,-,-,-,-,-,-
idum1241,-,-,-,-,i,-,t,S,-,-,-,-,-,i,-,-,-,-,-,o,-
diga1241,-,-,-,k,u,-,t,-,-,-,-,-,-,i,-,-,-,-,-,e,-
boka1249,-,-,-,-,a,-,t,S,-,-,-,-,-,o,-,-,-,-,-,o,p
boka1249,-,-,-,-,e,-,t,S,-,-,-,-,-,o,-,-,-,-,-,o,p
garo1247,r,o,o,N,T,h,t,s,-,o,-,-,-,o,-,-,-,n,-,a,-
rabh1238,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-,l,-,-,-
hakk1236,-,-,-,-,-,-,-,S,-,-,-,-,-,i,-,-,-,-,-,e,-
hakk1236,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,E,-
