language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
haka1240,-,-,-,-,7,u,u,-,-,-,-,i,-
lush1249,-,-,-,-,-,-,u,-,-,-,-,i,-
karb1241,m,e,t,-,h,-,a,-,-,-,-,a,n
khal1275,-,-,k,-,h,l,e,-,-,-,-,e,p
thul1246,-,-,k,-,h,l,e,-,-,-,-,a,-
kulu1253,-,-,k,-,h,-,e,-,-,-,b,a,-
bahi1252,-,-,k,-,h,l,i,-,t,-,s,a,-
limb1266,-,-,k,-,-,-,o,o,t,-,T,o,-
bant1281,-,-,k,-,-,-,u,-,t,i,w,a,-
chep1245,-,-,k,-,-,-,u,-,-,y,7,-,-
wayu1241,-,-,-,-,-,-,u,-,r,-,-,i,-
lash1243,-,-,k,-,h,-,u,-,-,-,-,i,-
zaiw1241,-,-,k,-,h,-,u,-,-,-,-,i,-
maru1249,l,3,k,-,h,-,-,-,-,-,-,a,-
pela1242,-,-,k,-,h,-,u,-,-,-,-,i,-
acha1249,-,-,x,-,-,-,u,-,-,-,-,i,-
nucl1310,-,-,k,-,h,-,w,-,-,-,-,e,-
lisu1250,-,-,-,-,-,-,o,-,n,-,-,o,-
drun1238,d,u,g,-,-,-,u,-,-,-,-,i,-
japh1234,-,-,k,-,h,-,u,-,n,-,-,a,-
japh1234,-,-,k,-,h,-,u,-,n,-,-,a,-
situ1238,-,-,k,-,h,-,3,-,n,-,-,o,-
situ1238,-,-,k,-,h,-,3,-,n,-,-,o,-
zhab1238,-,-,k,-,h,-,-,-,-,-,-,o,-
amdo1237,-,-,t,S,h,-,3,-,x,-,-,3,-
amdo1237,-,-,t,S,h,-,3,-,x,-,-,3,-
kham1282,-,-,t,S,h,-,-,-,-,-,-,i,-
tsha1245,-,-,k,-,h,-,-,-,-,-,-,u,-
byan1241,n,i,k,-,h,-,-,-,-,-,-,i,-
rong1264,-,-,k,-,-,-,-,-,-,-,-,a,d
gahr1239,-,-,k,-,h,-,-,-,y,-,-,u,-
idum1241,m,i,k,-,-,-,u,-,-,-,-,-,-
diga1241,-,-,k,-,-,-,u,o,-,-,-,u,-
boka1249,-,i,k,-,-,-,i,-,-,-,-,-,-
garo1247,-,a,T,-,h,t,s,-,-,-,-,a,k
rabh1238,-,-,k,-,-,-,i,-,-,-,-,i,-
hakk1236,-,-,k,-,-,-,i,-,-,-,-,u,-
hakk1236,-,-,k,-,-,-,i,-,-,-,-,u,-
