language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
haka1240,-,-,-,-,-,-,m,a,a,i,-,-,-,-,-,-,i,-,-,-,-
lush1249,-,-,-,-,-,-,m,-,-,e,-,-,-,-,-,-,i,-,-,-,-
karb1241,-,-,-,-,a,r,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
khal1275,-,-,-,-,-,-,m,-,-,e,-,-,-,e,r,-,-,-,-,-,-
thul1246,-,-,-,-,-,-,m,-,-,e,-,-,-,-,r,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,m,-,-,e,-,-,-,-,r,-,i,-,-,-,-
bahi1252,-,-,-,-,-,-,m,-,-,e,-,-,-,-,r,-,i,-,-,-,-
limb1266,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bant1281,-,-,-,-,-,-,m,-,-,i,-,-,-,-,r,-,i,-,-,-,-
chep1245,-,-,-,-,-,-,m,-,-,e,-,-,-,-,7,-,-,-,-,-,-
wayu1241,-,-,-,-,-,-,m,-,-,u,-,-,-,-,n,-,-,-,-,-,-
lash1243,-,S,-,-,o,-,m,-,-,y,-,-,-,-,-,-,i,-,-,-,-
zaiw1241,-,S,-,-,o,-,m,-,-,y,-,-,-,-,-,-,i,-,-,-,-
maru1249,-,S,-,-,o,-,m,-,-,y,-,-,-,-,-,-,i,-,-,-,-
pela1242,-,S,-,-,a,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-
acha1249,t,S,-,-,-,-,h,-,-,-,-,-,-,-,-,-,i,n,y,a,N
nucl1310,-,-,-,-,o,-,m,-,-,y,-,-,-,-,-,-,i,-,-,-,-
lisu1250,-,-,-,-,e,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-
drun1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,t,S,o,7
drun1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-
japh1234,-,t,-,-,o,y,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
situ1238,-,t,-,-,a,y,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-
amdo1237,h,N,-,-,a,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
amdo1237,r,N,-,-,a,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-
kham1282,-,N,-,-,a,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tsha1245,-,S,-,-,a,-,m,-,-,-,-,-,-,-,p,-,i,-,-,-,-
byan1241,-,-,-,-,-,-,p,-,-,3,T,t,S,-,h,n,i,-,-,-,-
rong1264,-,-,-,-,-,-,p,-,-,u,-,t,S,3,r,-,i,-,-,-,-
gahr1239,-,N,-,-,a,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
idum1241,-,l,-,-,u,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,m
diga1241,-,l,-,-,u,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,n
garo1247,-,k,-,-,i,7,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
rabh1238,-,z,i,-,i,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,N
hakk1236,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,p,a,-
hakk1236,-,s,i,f,u,t,m,-,-,u,-,-,-,-,-,-,i,-,-,-,-
