language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
haka1240,-,p,-,-,-,a,-,s,a,-,-,-,r,i,h,7,-
lush1249,-,p,-,-,-,a,-,s,a,-,-,-,r,i,h,-,-
karb1241,-,t,h,r,o,o,k,s,i,-,-,-,-,i,-,-,-
thul1246,-,-,-,-,-,-,-,-,-,-,-,-,y,e,t,-,-
bahi1252,-,t,-,-,-,-,-,s,a,n,-,-,d,e,-,-,-
bant1281,-,-,-,-,-,-,-,-,-,-,-,-,r,e,k,k,a
lash1243,-,-,-,-,-,-,-,-,-,N,-,-,y,E,t,-,-
zaiw1241,-,-,-,-,-,-,-,-,-,N,-,-,y,i,t,-,-
maru1249,-,-,-,-,-,-,-,-,-,n,-,-,-,a,t,-,-
pela1242,-,-,-,-,-,-,-,-,-,n,-,-,-,o,t,-,-
acha1249,-,-,-,-,-,-,-,-,-,n,-,-,y,i,t,-,-
nucl1310,-,k,-,-,-,-,-,h,u,n,-,-,-,i,7,-,-
lisu1250,-,-,-,-,-,-,-,-,-,-,-,-,S,i,-,-,-
japh1234,-,k,-,-,-,u,-,S,-,n,-,-,-,u,z,-,-
situ1238,-,k,-,-,-,3,-,S,-,n,-,-,-,3,s,-,-
zhab1238,-,-,-,-,-,-,-,S,-,n,-,-,-,E,-,-,-
zhab1238,-,-,-,-,-,-,-,-,-,n,-,-,-,E,-,-,-
amdo1237,-,-,-,-,-,-,-,-,-,w,-,-,d,3,n,-,-
amdo1237,-,-,-,-,-,-,-,-,-,-,-,-,d,3,n,-,-
kham1282,-,-,-,-,-,-,-,-,-,-,-,-,d,i,-,-,-
tsha1245,-,-,-,-,-,-,-,-,-,-,-,-,z,u,m,-,-
byan1241,-,-,-,-,-,-,-,-,-,n,i,-,S,E,-,-,-
rong1264,-,-,-,-,-,-,-,-,-,-,-,-,s,a,t,-,-
gahr1239,-,-,-,-,-,-,-,-,-,n,i,d,Z,i,-,-,-
idum1241,i,h,-,-,-,o,-,-,o,N,-,-,-,-,-,-,-
diga1241,-,w,-,-,-,-,-,-,e,N,-,-,-,-,-,-,-
boka1249,-,k,-,-,-,-,-,-,u,n,-,-,-,u,-,-,-
garo1247,-,-,-,-,-,-,-,s,i,n,-,-,-,i,-,-,-
hakk1236,-,t,-,-,-,-,-,S,-,-,-,-,h,i,7,-,-
hakk1236,-,t,-,-,-,-,-,s,-,-,-,-,h,i,t,-,-
